CodigoOrganismo;NombreOrganismo;CodigoOC;LinkMP;NombreOC;CodigoEstado;EstadoOC;CodigoLicitacion;TipoOC;TipoMoneda;Financiamiento;FormaPago;TipoDespacho;Pais;FechaCreacion;FechaEnvio;FechaAceptacion;FechaCancelacion;FechaUltimaModificacion;PromedioCalificacion;CantidadEvaluacion;TotalNeto;PorcentajeIva;Impuestos;TotalBruto;C_CodigoUnidad;C_Unidad;C_RutUnidad;C_Actividad;C_Direccion;C_Comuna;C_Region;C_Contacto;C_Cargo;C_Email;P_Codigo;P_Nombre;P_Rut;P_Actividad;P_Direccion;P_Comuna;P_Region;P_Contacto;P_Cargo;P_Email;DescripcionOC
7296;Servicio de Salud Osorno;1057532-482-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-482-SE26;CC-JFR/Suministro Oxigeno/SAMU/Marzo 2026;12;Recepción Conforme;1057532-82-LQ24;SE;CLP;;2;22;CL;2026-03-27T08:43:44.21;2026-03-27T09:52:01.79;2026-04-09T17:33:39.683;;2026-03-27T08:50:00;4.285714285714286;7;366990.0;19.0;69728.0;436718.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JUAN FELIPE ROJEL HUENTRO;PROFESIONAL DE APOYO;;26727;LINDE GAS CHILE S.A.;90.100.000-K;FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, EXCEPT;LAS ROSAS LOTE B N° S/N;Mariquina;Región de Los Ríos;Danae Matus;Sales Administration Analyst;;CONVENIO DE SUMINISTRO DE OXIGENO PARA LA RED DE HOSPITALES DE BAJA, MEDIANA COMPLEJIDAD Y SAMU DEPENDIENTES DEL SERVICIO DE SALUD OSORNO/ De acuerdo a correo electrónico de fecha 13.03.2026 solicita emisión de O/C.    Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
7296;Servicio de Salud Osorno;1057532-542-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-542-SE26;CC-DCR/Servicio de Alimentación Kümelen/Marzo 2026;12;Recepción Conforme;1057532-98-LP25;SE;CLP;;2;12;CL;2026-04-13T15:03:19.59;2026-04-13T15:12:55.317;2026-04-20T12:20:42.727;;2026-04-13T15:07:00;5.0;1;3810000.0;19.0;723900.0;4533900.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Daniela Cona Rios;ADMINISTRATIVO;;1234841;MARLENE ERFILIA ALARCÓN VILLARROEL;10.493.648-2;VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CI;Callao 1527, Osorno;Osorno;Región de los Lagos ;Marlene Erfilia Alarcón Villarroel;Dueña;;SERVICIO DE ALIMENTACIÓN PARA USUARIOS CDR ADULTO DESDE 1057532-98-LP25.    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com
7296;Servicio de Salud Osorno;1057532-556-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-556-SE26;F3-8-RVM/Arriendo de 01 vehículo para la conducción de los funcionarios de la Subdirección Administrativa del Servicio de Salud Osorno;6;Aceptada;1057532-23-LE26;SE;CLP;;2;7;CL;2026-04-15T15:58:55.68;2026-04-20T14:54:37.45;2026-04-22T15:25:57.23;;2026-04-20T14:48:00;0.0;0;5020000.0;19.0;953800.0;5973800.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;;101259;arriendo;99.501.690-7;-;RAMON FREIRE N° 21;Copiapó;Región de Atacama ;carolina perez  ;RR.PP;;Vigencia del contrato desde la aceptación de la O/C hasta el 31.12.2026  Res. Exenta Adjudicación N°6271/13.04.2026  El proveedor deberá facturar mensualmente el valor proporcional por los días efectivamente arrendados, previa validación del referente del contrato, D. Carlos Toledo.  Placa Patente Vehículo: VJYF72  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
7296;Servicio de Salud Osorno;1057532-431-CM26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-431-CM26;F3-1-JOA/ Convenio suministro combustible//Orden de Compra: 1057532-431-CM26;12;Recepción Conforme;;CM;CLP;;2;12;CL;2026-03-20T14:30:15.383;2026-03-20T15:06:01.967;2026-03-23T08:27:13.723;;2026-03-20T15:08:00;4.576315789473684;152;21600000.0;0.0;0.0;21600000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE  OYARZUN ALVAREZ;;;22090;ESMAX DISTRIBUCION LIMITADA;79.588.870-5;FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PROD| VENTA AL POR MAYOR NO ESPECIALIZADA| VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMER;RUTA 5 NORTE KM N° 860;;;;Contacto;;Convenio adquisición de combustible móviles SSO.//Abril a DIC. 2026/Orden de Compra N° 1057532-431-CM26 dirigida a ESMAX DISTRIBUCION SPA.
7296;Servicio de Salud Osorno;1057532-557-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-557-SE26;F3-17-RVM/Arriendo de 01 vehículo para la conducción de los funcionarios de la Subdirección de Gestión Asistencial del Servicio de Salud Osorno;6;Aceptada;1057532-23-LE26;SE;CLP;;2;7;CL;2026-04-15T16:07:11.03;2026-04-22T12:03:59.453;2026-04-22T15:25:35.107;;2026-04-21T16:08:00;0.0;0;6974790.0;19.0;1325210.0;8300000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;;101259;arriendo;99.501.690-7;-;RAMON FREIRE N° 21;Copiapó;Región de Atacama ;carolina perez  ;RR.PP;;Vigencia del contrato desde la aceptación de la O/C hasta el 31.12.2026  Res. Exenta Adjudicación N°6271/13.04.2026  El proveedor deberá facturar mensualmente el valor proporcional por los días efectivamente arrendados, previa validación de la referente del contrato, D. Sandra Jimenez.  Placa Patente Vehículo: VJYC26  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
7296;Servicio de Salud Osorno;1057532-582-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-582-AG26;F14-IVO/ADQUISICION DE ROLLOS DE ETIQUETAS PARA IMPRESORAS ZEBRA;6;Aceptada;;AG;CLP;;2;7;Other;2026-04-21T09:44:33.9;2026-04-21T16:20:04.027;2026-04-22T10:39:05.55;;2026-04-21T09:48:00;0.0;0;212800.0;19.0;40432.0;253232.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;2051770;GRÁFICAS LUCERO SPA;78.051.904-5;SERVICIOS DE PUBLICIDAD PRESTADOS POR EMPRESAS;CORDOVA Y FIGUEROA 1136;Quinta Normal;Región Metropolitana de Santiago; ;;;FSC N° 14, COSAM RAHUE  Orden de Compra código: 1057532-582-AG26 dirigida a GRÁFICAS LUCERO SPA, Orden de Compra generada por invitación a compra ágil: 1057532-114-COT26.Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com.
7296;Servicio de Salud Osorno;1057532-555-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-555-SE26;F3-238-RVM/Arriendo de 01 vehículo para el traslado de los funcionarios del mamógrafo móvil del Servicio de Salud Osorno;6;Aceptada;1057532-23-LE26;SE;CLP;;2;7;CL;2026-04-14T11:02:01.017;2026-04-20T14:54:13.413;2026-04-22T15:26:12.737;;2026-04-20T14:42:00;0.0;0;7030812.0;19.0;1335854.0;8366666.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;;101259;arriendo;99.501.690-7;-;RAMON FREIRE N° 21;Copiapó;Región de Atacama ;carolina perez  ;RR.PP;;Vigencia del contrato desde la aceptación de la O/C hasta el 31.12.2026  Res. Exenta Adjudicación N°6271/13.04.2026  El proveedor deberá facturar mensualmente el valor proporcional por los días efectivamente arrendados, previa validación de la referente del contrato, D. Bárbara Méndez.  Placa Patente Vehículo: VJYF49  Nota: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el número de O/C asociada. Enviar factura en archivo xlms y pdf al correo dipresrecepcion@custodium.com
7296;Servicio de Salud Osorno;1057532-562-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-562-AG26;F1-132-BMC-ADQUISICION DE INSUMOS DE KINESIOLOGIA PARA UNIDAD DE MEMORIA AYEKAN;6;Aceptada;;AG;CLP;;2;7;Other;2026-04-17T10:14:38.807;2026-04-17T11:15:30.213;2026-04-22T07:18:11.723;;2026-04-17T10:28:00;0.0;0;244370.0;19.0;46430.0;290800.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;;Osorno;Región de los Lagos ;Bastian Miranda Coronado;PROFESIONAL;;1966261;SUPER SPORT & MEDICAL SPA;77.044.559-0;VENTA AL POR MENOR DE OTROS ARTICULOS Y EQUIPOS DE DEPORTE N.C.P.;HUERFANOS 1055, DEPARTAMENTO 503;Santiago;Región Metropolitana de Santiago; ;;;F1-132-AYEKAN  Orden de Compra código: 1057532-562-AG26 dirigida a SUPER SPORT & MEDICAL SPA  Orden de Compra generada por invitación a compra ágil: 1057532-136-COT26  NOTA: No se podrá emitir Factura sin previa Recepción Conforme de la OC./ La factura debe indicar N° de OC asociada. Enviar los  documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com.  Al envio: Enviar con guía de despacho, para la recepción conforme
7296;Servicio de Salud Osorno;1057532-430-CM26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-430-CM26;F3-1-JOA/ Convenio suministro combustible//Orden de Compra: 1057532-430-CM26;12;Recepción Conforme;;CM;CLP;;2;12;CL;2026-03-20T14:28:35.927;2026-03-20T15:05:57.817;2026-03-23T08:27:14.22;;2026-03-20T15:08:00;4.576315789473684;152;28350000.0;0.0;0.0;28350000.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;JACQUELINE  OYARZUN ALVAREZ;;;22090;ESMAX DISTRIBUCION LIMITADA;79.588.870-5;FABRICACION DE PRODUCTOS DE HORNOS DE COQUE| VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PROD| VENTA AL POR MAYOR NO ESPECIALIZADA| VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMER;RUTA 5 NORTE KM N° 860;;;;Contacto;;Convenio adquisición de combustible ambulancias y móviles SAMU y SSO.//Marzo (2°quincena) a Dic.2026/Orden de compra N° 1057532-430-CM26 dirigida a ESMAX DISTRIBUCIÓN SPA.
7296;Servicio de Salud Osorno;1057532-497-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057532-497-SE26;CC-IVO/Mant. Correctiva Ambulancia Base SAMU PPU:PC.VF-21;12;Recepción Conforme;1057532-101-LQ24;SE;CLP;;2;22;CL;2026-04-02T11:51:01.993;2026-04-07T19:03:49.317;2026-04-15T16:10:25.1;;2026-04-02T11:54:00;4.0;44;2269450.0;19.0;431196.0;2700646.0;1057532;Bienes y Servicios;61.607.600-0;Servicio Público;Av. Juan Mackenna N°825, Edificio Plaza Sur;* ;Región de los Lagos ;Ivan Vargas Ojeda;Comprador Administrativo;;26855;KAUFMANN S A VEHICULOS MOTORIZADOS;92.475.000-6;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES (IMPOR;Sebastopol # 2205, Parque Industrial Anticura;Ancud;Región de los Lagos ;Eduardo  Mansilla (Servicio);Jefe Taller;;"F3-118/SECCION DE MANTENIMIENTO DE VEHICULOS.  Orden de Compra desde Licitación 1057532-101-LQ24:""CONVENIO DE SERVICIOS DE MANTENCION PREVENTIVA, CORRECTIVA Y/O REPARATIVA VEHICULOS MERCEDES BENZ DE LA DIRECCION DEL SSO Y HOSPITALES DEPENDIENTES.    NOTA: No se podrá emitir factura sin previa recepción conforme de O/C. La factura debe indicar el Número de O/C asociada. Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custopdium.com."
