CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-842-COT25;77.329.658-8;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 205-75 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;6;167000;1002000
1057532-842-COT25;77.329.658-8;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 245-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;164000;656000
1057532-842-COT25;77.329.658-8;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 215-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;192000;768000
1057532-842-COT25;77.329.658-8;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 225-65 R17 / SEGUN ESPECIFICACIONES ADJUNTAS;4;161000;644000
1057532-842-COT25;77.808.294-2;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 205-75 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;6;164174;985044
1057532-842-COT25;77.808.294-2;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 245-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;240700;962800
1057532-842-COT25;77.808.294-2;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 215-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;182600;730400
1057532-842-COT25;77.808.294-2;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 225-65 R17 / SEGUN ESPECIFICACIONES ADJUNTAS;4;224100;896400
1057532-842-COT25;77.287.631-9;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 205-75 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;6;165163;990978
1057532-842-COT25;77.287.631-9;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 245-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;242150;968600
1057532-842-COT25;77.287.631-9;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 215-70 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;183700;734800
