CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057922-48-COT25;77.660.833-5;41103710;Baños de agua de agitación orbital;Baño Termorregulado / Según especificaciones Adjuntas;1;494544;494544
1057922-48-COT25;76.560.564-4;41103710;Baños de agua de agitación orbital;Baño Termorregulado / Según especificaciones Adjuntas;1;1998000;1998000
1057532-340-COT25;96.556.940-5;44122011;Carpetas para archivos;Carpetas de cartulina color azul, con elásticos, tamaño oficio.;300;862;258600
1057532-340-COT25;96.556.940-5;14111610;Cartulina;caja de 100 hojas de opalinas tamaño carta, color blanco 200 o 250 grs.;3;9000;27000
1057532-340-COT25;96.556.940-5;14111531;Libros o cuadernos de registro;Cuaderno tamaño pequeño (18 x 13 cms) ecológico, 80 a 100 hojas cuadriculadas o lineal, con doble espiral y lápiz pasta azul o negro incorporado, con sujetador elástico. Cantidad;300;1;300
1057532-340-COT25;96.556.940-5;53121608;Bolsas para compras;Bolsas ecológicas, color azul o negro, 41x35x12, con 2 asas con logo de inmunizaciones. con estampado, se adjunta Diseño del logo Cantidad;300;1;300
1057532-387-COT25;77.862.254-8;44111512;Organizador de folletos;01 Estructura plegable de aluminio y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte. Según Especificaciones Técnicas Adjuntas.;1;120000;120000
1057532-387-COT25;77.862.254-8;52121604;Mantel de mesa;02 Fundas De Mantel Tela Spandex Mesa 6tf 180x77x74cm, color azul Según Especificaciones Técnicas Adjuntas;2;15000;30000
1057532-387-COT25;77.862.254-8;30151901;Toldos;01 Toldo plegable 3x3 metros azul impermeable Según Especificaciones Técnicas Adjuntas.;1;45000;45000
1057532-387-COT25;76.805.650-1;30151901;Toldos;01 Toldo plegable 3x3 metros azul impermeable Según Especificaciones Técnicas Adjuntas.;1;148000;148000
1057532-387-COT25;76.805.650-1;44111512;Organizador de folletos;01 Estructura plegable de aluminio y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte. Según Especificaciones Técnicas Adjuntas.;1;145000;145000
1057532-387-COT25;76.805.650-1;52121604;Mantel de mesa;02 Fundas De Mantel Tela Spandex Mesa 6tf 180x77x74cm, color azul Según Especificaciones Técnicas Adjuntas;2;76000;152000
