CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-348-COT25;77.660.833-5;52121604;Mantel de mesa;02 Mantel de Hule lavable Mantel Hule Blanco   140x180cm  Según Especificaciones Técnicas adjuntas;2;29586;59172
1057532-348-COT25;77.660.833-5;30151901;Toldos;01 Toldo plegable 3x3 metros azul impermeable Según Especificaciones Técnicas Adjuntas.;1;59173;59173
1057532-348-COT25;77.660.833-5;44111512;Organizador de folletos;01 Estructura plegable de aluminio  y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte. Según Especificaciones Técnicas Adjuntas.;1;59173;59173
1057532-348-COT25;77.660.833-5;52121604;Mantel de mesa;04 Fundas De Mantel Tela Spandex Mesa 6tf 180x77x74cm, color azul  Según Especificaciones Técnicas Adjuntas.;4;14795;59180
1057532-348-COT25;77.862.254-8;30151901;Toldos;01 Toldo plegable 3x3 metros azul impermeable Según Especificaciones Técnicas Adjuntas.;1;45000;45000
1057532-348-COT25;77.862.254-8;44111512;Organizador de folletos;01 Estructura plegable de aluminio  y cubierta acrílico. 155 cms de alto, espacio de exhibición por ambos lados, incluye bolso de transporte. Según Especificaciones Técnicas Adjuntas.;1;125000;125000
1057532-348-COT25;77.862.254-8;52121604;Mantel de mesa;02 Mantel de Hule lavable Mantel Hule Blanco   140x180cm  Según Especificaciones Técnicas adjuntas;2;15000;30000
1057532-348-COT25;77.862.254-8;52121604;Mantel de mesa;04 Fundas De Mantel Tela Spandex Mesa 6tf 180x77x74cm, color azul  Según Especificaciones Técnicas Adjuntas.;4;13000;52000
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;"1 Brain Box ""Imágenes""";1;15500;15500
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;"1Story cubes ""classic""";1;16000;16000
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;"1 Imagine ""Family""";1;28990;28990
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;1 Piensa rápido;1;9000;9000
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;1 Trama;1;32500;32500
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;Tablero magnético Imadots (Imanix by Braintoys);1;26555;26555
1057532-349-COT25;77.672.681-8;60141102;Juegos de mesa;1 Juego de Mesa ¡Yo Lo Vi! Dactic Games;1;15000;15000
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;"1 Brain Box ""Imágenes""";1;20200;20200
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;"1Story cubes ""classic""";1;18133;18133
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;"1 Imagine ""Family""";1;28045;28045
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;1 Piensa rápido;1;10587;10587
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;1 Trama;1;31146;31146
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;Tablero magnético Imadots (Imanix by Braintoys);1;30732;30732
1057532-349-COT25;77.759.394-3;60141102;Juegos de mesa;1 Juego de Mesa ¡Yo Lo Vi! Dactic Games;1;17822;17822
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;"1 Brain Box ""Imágenes""";1;22387;22387
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;"1Story cubes ""classic""";1;27838;27838
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;"1 Imagine ""Family""";1;33311;33311
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;1 Piensa rápido;1;11790;11790
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;1 Trama;1;35496;35496
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;Tablero magnético Imadots (Imanix by Braintoys);1;24571;24571
1057532-349-COT25;77.593.236-8;60141102;Juegos de mesa;1 Juego de Mesa ¡Yo Lo Vi! Dactic Games;1;19109;19109
