CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-357-COT25;76.276.399-0;COMERCIAL ROIAN STORE SPA;1;2;;1;12;52760211;2025-05-22T11:44:32.117Z;2025-06-21T11:33:00Z;549800;104462;0;654262;IVA;19;SE ADJUNTA COTIZACIÓN Y FICHA TÉCNICA. GARANTÍA:1 AÑO POR DEFECTOS DE FÁBRICA, CERTIFICACIÓN DE ORIGEN. PRODUCTOS EN STOCK PARA DESPACHO EN 5 DÍAS. CONTACTO: RENÉ HERNÁNDEZ. Email: mercadopublicoroianstore@gmail.com - WhatsApp: +56993757346 PARA CONSULTAS;SE ADJUNTA COTIZACIÓN Y FICHA TÉCNICA. GARANTÍA:1 AÑO POR DEFECTOS DE FÁBRICA, CERTIFICACIÓN DE ORIGEN. PRODUCTOS EN STOCK PARA DESPACHO EN 5 DÍAS. CONTACTO: RENÉ HERNÁNDEZ. Email: mercadopublicoroianstore@gmail.com - WhatsApp: +56993757346 PARA CONSULTAS;566647792;773059;1371018;1;1
1057532-357-COT25;76.560.564-4;ARQUIMED INNOVACION  SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-05-23T09:00:10.057Z;2025-06-22T08:57:54Z;738000;140220;0;878220;IVA;19;RC-4 ELITECH Termometro y Registrador Digital para Temperatura Ambiental y Equipos, Rangos:. Se adjunta cotización N° 371009 junto con ficha técnica. Entrega: 5 días corridos.;RC-4 ELITECH Termometro y Registrador Digital para Temperatura Ambiental y Equipos, Rangos:. Se adjunta cotización N° 371009 junto con ficha técnica. Entrega: 5 días corridos.;566669452;893726;1488294;;1
1057532-357-COT25;77.222.755-8;IMPORTADORA MEDIM LIMITADA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-05-22T20:10:48.037Z;2025-06-21T20:07:07Z;1000000;190000;0;1190000;IVA;19;Tiempo de entrega de 15 a 20días corridos Despacho incluido  Garantía de 12 meses  Contacto Luis Ramirez Phone +56 9 5499 8271 Somos Representantes directos de la marca. Certificado de calibración de fabrica con vigencia superior a 1 año Capacitación Virt;Tiempo de entrega de 15 a 20días corridos Despacho incluido  Garantía de 12 meses  Contacto Luis Ramirez Phone +56 9 5499 8271 Somos Representantes directos de la marca. Certificado de calibración de fabrica con vigencia superior a 1 año Capacitación Virt;566661328;1180457;1769072;;1
1057532-357-COT25;78.049.957-5;INGENIERIA Y GESTION AJMB LIMITADA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-05-23T05:58:15.213Z;2025-06-22T05:57:58Z;1009060;191721.4;0;1200781;IVA;19;Oferta por la totalidad de la cotización. Consultas a nexolinkltda@gmail.com;Oferta por la totalidad de la cotización. Consultas a nexolinkltda@gmail.com;566668047;1414502;1995677;;1
1057532-357-COT25;77.961.966-4;COMERCIALIZADORA HEALTH CARE SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-05-22T15:26:03.290Z;2025-06-21T15:23:52Z;1358000;258020;0;1616020;IVA;19;Plazo de entrega: 3 días -Despacho Incluido – Contacto directo de Ventas: +56934184220 –  +56935105079 – Monto mínimo de despacho: $100.000  Mail: comercializadorahealthcare@gmail.com. DG;Plazo de entrega: 3 días -Despacho Incluido – Contacto directo de Ventas: +56934184220 –  +56935105079 – Monto mínimo de despacho: $100.000  Mail: comercializadorahealthcare@gmail.com. DG;566654362;1382653;1965513;;1
1057532-357-COT25;77.354.084-5;EQUIPOS MÉDICOS CHILE SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-05-22T19:59:11.747Z;2025-06-21T19:55:23Z;1445000;274550;0;1719550;IVA;19;OFERTA POR LO REQUERIDO, REVISAR ADJUNTOS MONTO MINIMO DESPACHO 100.000 NETO ENVIO EN 2 DIAS HABILES ACEPTADA LA OC DESPACHO COSTO 0 A TODO CHILE CONTACTO NATALY MIRANDA FONO ?+56973181263 MAIL N.MIRANDA@EQUIPOSMEDICOSCHILE.CL;OFERTA POR LO REQUERIDO, REVISAR ADJUNTOS MONTO MINIMO DESPACHO 100.000 NETO ENVIO EN 2 DIAS HABILES ACEPTADA LA OC DESPACHO COSTO 0 A TODO CHILE CONTACTO NATALY MIRANDA FONO ?+56973181263 MAIL N.MIRANDA@EQUIPOSMEDICOSCHILE.CL;566661182;1223245;1810770;;1
1057532-353-COT25;77.354.821-8;SOLUCIONES INTEGRALES DE TECNOLOGÍAS TEKNEW LIMITADA;1;2;;0;;;2025-05-21T21:17:07.790Z;2025-05-31T21:15:00Z;29560;5616.4;0;35176;IVA;19;4 TINTAS EPSON T504 (BK-C-M-Y). COSTO DE ENVIO INCLUIDO. DESPACHO 2  DIAS;4 TINTAS EPSON T504 (BK-C-M-Y). COSTO DE ENVIO INCLUIDO. DESPACHO 2  DIAS;566638157;1184013;1772510;;1
1057532-353-COT25;76.908.814-8;INTELPRINT CHILE SPA;1;2;;0;;;2025-05-22T10:08:53.560Z;2025-06-21T10:03:46Z;32600;6194;5000;38794;IVA;19;Se cotizan ítems según solicitud/ Ver cotización y certificados adjuntos/ Suministros auténticos Cartridge World / Despacho en 48 h. hábiles de aceptada la OC ENTREGA 1 A 3 DIAS H/ Garantía: 12 meses // Elena Esterilla, elena@intelprint.cl, 600 0830006;Se cotizan ítems según solicitud/ Ver cotización y certificados adjuntos/ Suministros auténticos Cartridge World / Despacho en 48 h. hábiles de aceptada la OC ENTREGA 1 A 3 DIAS H/ Garantía: 12 meses // Elena Esterilla, elena@intelprint.cl, 600 0830006;566644474;1054196;1647184;;1
1057532-353-COT25;77.862.254-8;COMERCIAL MAT'S SPA;1;2;;1;12;52758986;2025-05-21T21:17:28.820Z;2025-06-20T21:15:13Z;33000;6270;0;39270;IVA;19;SE ADJUNTA COTIZACION;SE ADJUNTA COTIZACION;566638168;1389208;1971939;1;1
1057532-353-COT25;77.485.271-9;SOLUCIONES SPA;1;2;;0;;;2025-05-22T10:36:36.350Z;2025-06-21T10:35:03Z;45000;8550;0;53550;IVA;19;Plazo de entrega 01 día hábil. Despacho incluido. Contacto, 950909892.OSORNO;Plazo de entrega 01 día hábil. Despacho incluido. Contacto, 950909892.OSORNO;566645373;1210093;1797978;;1
1057532-353-COT25;78.121.571-6;IFR SPA;1;2;;0;;;2025-05-22T13:52:42.317Z;2025-06-21T13:52:01Z;58500;11115;0;69615;IVA;19;ifrspa.ventas.- Entrega 2 A 5 días hab. 30 día Fecha factura-;ifrspa.ventas.- Entrega 2 A 5 días hab. 30 día Fecha factura-;566651814;1440200;2021888;;1
1057532-353-COT25;77.151.258-5;SERVITECH CHILE SPA;1;2;;0;;;2025-05-20T16:41:58.697Z;2025-06-19T16:36:55Z;65000;12350;20000;77350;IVA;19;Estimado, se adjunta cotización de lo solicitado, nuestra garantía es de 18 meses y estamos verificados bajo estándares ISO.;Estimado, se adjunta cotización de lo solicitado, nuestra garantía es de 18 meses y estamos verificados bajo estándares ISO.;566618739;1131163;1721259;;1
1057532-353-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-05-21T07:22:15.660Z;2025-06-20T07:21:56Z;176445;33524.55;0;209969;IVA;19;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;566630721;1264522;1850423;;1
