CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-508-COT25;79.568.850-1;VALTEK S.A.;0;3;INCONSISTENCIA DE LA OFERTA PRESENTADA POR PROVEEDOR;0;;;2025-07-23T15:47:24.030Z;2025-08-23T06:55:16Z;707000;134330;0;841330;IVA;19;VALTEK S.A RUT 79.568.850-1, Despacho mínimo Santiago y regiones $300.000 + IVA, Si el valor es menor debe considerar costo de flete de $60.000.- más IVA// KFC:;VALTEK S.A RUT 79.568.850-1, Despacho mínimo Santiago y regiones $300.000 + IVA, Si el valor es menor debe considerar costo de flete de $60.000.- más IVA// KFC:;567820378;21520;22062;;1
1057532-500-COT25;77.961.005-5;COMERCIALIZADORA E IMPORTADORA BRUMAI SPA;1;3;por problemas administrativos.;0;;;2025-07-15T00:12:09.170Z;2025-08-14T00:09:30Z;315000;59850;0;374850;IVA;19;Se adjunta Ficha Contacto Marcelo Pavez + 569 95290885 Brumai.spa@gmail.com Favor ver cotización y  leer Nota;Se adjunta Ficha Contacto Marcelo Pavez + 569 95290885 Brumai.spa@gmail.com Favor ver cotización y  leer Nota;567656543;1381246;1964148;;1
1057532-500-COT25;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-07-14T10:29:33.337Z;2025-08-13T10:26:18Z;890000;169100;0;1059100;IVA;19;ENTREGA DE 3 A 5 DIAS. CONTACTO VICTOR MONSALVE 940773108. DESPACHO A DIRECCION INDICADA.;ENTREGA DE 3 A 5 DIAS. CONTACTO VICTOR MONSALVE 940773108. DESPACHO A DIRECCION INDICADA.;567637284;1085995;1677022;;1
1057532-506-COT25;77.961.005-5;COMERCIALIZADORA E IMPORTADORA BRUMAI SPA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-15T17:01:11.770Z;2025-08-14T16:59:08Z;315000;59850;0;374850;IVA;19;Se adjunta Ficha Contacto Marcelo Pavez + 569 95290885 Brumai.spa@gmail.com Favor ver cotización y  leer Nota;Se adjunta Ficha Contacto Marcelo Pavez + 569 95290885 Brumai.spa@gmail.com Favor ver cotización y  leer Nota;567677135;1381246;1964148;;1
1057532-506-COT25;79.668.170-5;DISTRIBUIDORA ABSA SPA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-19T20:10:58.243Z;2025-08-18T20:07:02Z;348900;66291;0;415191;IVA;19;Detalle de productos cotizados e información de contacto en archivo adjunto. Despacho gratis.;Detalle de productos cotizados e información de contacto en archivo adjunto. Despacho gratis.;567740883;21683;22219;;1
1057532-506-COT25;77.659.261-7;COMERCIAL MAKI LIMITADA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-15T12:46:41.660Z;2025-08-14T12:28:51Z;419300;79667;0;498967;IVA;19;El pedido será despachado en un plazo máximo de 8 días hábiles, mediante transporte propio de la empresa, sin costo adicional para el cliente. Se adjunta cotización formal Elsa Villalobos Contreras  +56 9 9364 4120  elsavillalobos@libreriantu.cl;El pedido será despachado en un plazo máximo de 8 días hábiles, mediante transporte propio de la empresa, sin costo adicional para el cliente. Se adjunta cotización formal Elsa Villalobos Contreras  +56 9 9364 4120  elsavillalobos@libreriantu.cl;567668107;1351792;1936138;;1
1057532-506-COT25;76.287.477-6;DISTRIBUIDORA COMERCIAL SURMONTT LIMITADA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-19T16:39:36.747Z;2025-08-18T16:12:01Z;480000;91200;0;571200;IVA;19;PRECIO CORRESPONDE A PAQUETES DE 10UN, CONSULTAS O DUDAS A PSILVA@SURMONTT.CL;PRECIO CORRESPONDE A PAQUETES DE 10UN, CONSULTAS O DUDAS A PSILVA@SURMONTT.CL;567740176;765226;1363417;;1
1057532-506-COT25;78.121.198-2;SERVICIOS NEXUS SPA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-15T12:00:51.403Z;2025-08-14T11:52:48Z;563400;107046;0;670446;IVA;19;7 DIAS HABILES PARA LA ENTREGA, LUEGO DE ACEPTAR ORDEN DE COMPRA-DESPACHO TOTALMENTE GRATIS.;7 DIAS HABILES PARA LA ENTREGA, LUEGO DE ACEPTAR ORDEN DE COMPRA-DESPACHO TOTALMENTE GRATIS.;567666087;1449517;2031010;;1
1057532-506-COT25;78.121.571-6;IFR SPA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-21T00:15:27.440Z;2025-08-20T00:14:12Z;654000;124260;0;778260;IVA;19;6.540 VALOR UNITARIO DE CADA CAJA MEGABOX.-  ifrspa.ventas@gmail.com.- Entrega 3 A 5 días hab. 30 día Fecha factura;6.540 VALOR UNITARIO DE CADA CAJA MEGABOX.-  ifrspa.ventas@gmail.com.- Entrega 3 A 5 días hab. 30 día Fecha factura;567746931;1440200;2021888;;1
1057532-506-COT25;77.741.502-6;IMPORTADORA Y COMERCIALIZADORA CHIVENSU SPA;1;3;Se deja sin efecto por un error administrativo.;0;;;2025-07-17T17:46:42.560Z;2025-08-16T17:45:50Z;725040;137757.6;0;862797;IVA;19;Precio incluye flete, entrega en 8 días hábiles, se adjunta ficha técnica, contacto: +569 5859 6990, correo: mercadopublico@chivensu.cl. Garantía técnica 03 meses por defectos de fabricación y no por mal uso de terceros o desgaste del producto;Precio incluye flete, entrega en 8 días hábiles, se adjunta ficha técnica, contacto: +569 5859 6990, correo: mercadopublico@chivensu.cl. Garantía técnica 03 meses por defectos de fabricación y no por mal uso de terceros o desgaste del producto;567710145;1287953;1873363;;1
1057532-498-COT25;76.602.583-8;ONEWAY SPA;1;2;;1;12;53127245;2025-07-22T09:43:08.263Z;2025-08-21T09:25:29Z;196000;37240;0;233240;IVA;19;servicio tecnico acreditado , coordinacion disponible en fecha solicitadas , resposable Julio Alvarez fono 56950393209;servicio tecnico acreditado , coordinacion disponible en fecha solicitadas , resposable Julio Alvarez fono 56950393209;567775932;1016683;1606725;1;1
