CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-394-COT25;76.759.642-1;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-05T06:59:54.750Z;2025-07-05T06:56:44Z;204420;38839.8;0;243259;IVA;19;Se cotizan todos los productos solicitados.  Se entrega en 2 di´as ha´biles. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;Se cotizan todos los productos solicitados.  Se entrega en 2 di´as ha´biles. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;566921458;1146969;1736557;;1
1057532-394-COT25;78.015.155-2;MULTISTORE SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-04T20:00:27.387Z;2025-07-04T19:23:18Z;344790;65510.1;0;410300;IVA;19;Productos de alta calidad, puesto en domicilio sin costo, todos los productos cuentan con garantía, 3 días plazo de entrega los solicitados en esta Compra.;Productos de alta calidad, puesto en domicilio sin costo, todos los productos cuentan con garantía, 3 días plazo de entrega los solicitados en esta Compra.;566916673;1416150;1997302;;1
1057532-394-COT25;77.831.115-1;BELRE SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-02T17:05:59.460Z;2025-07-02T16:35:47Z;668380;126992.2;8500;795372;IVA;19;Se cotiza Extractor de leche materna Marca BelRe, modelo Boloc (DOBLE). Se adjunta especificaciones técnicas. En esta cotización se incluye Asesoría Gratuita sobre Uso seguro y manipulación correcta. Disponibilidad Entrega Inmediata;Se cotiza Extractor de leche materna Marca BelRe, modelo Boloc (DOBLE). Se adjunta especificaciones técnicas. En esta cotización se incluye Asesoría Gratuita sobre Uso seguro y manipulación correcta. Disponibilidad Entrega Inmediata;566853920;1321227;1906011;;1
1057532-394-COT25;77.614.864-4;MY PARTNER SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-06-04T19:24:04.353Z;2025-07-04T19:10:13Z;700410;133077.9;45000;833487;IVA;19;Se adjunta cotización detallada, las marcas y fotos son referenciales, teniendo en cuenta que su equivalente o similar son de igual calidad, puesto todo sobre piso servicio, sin costos adicionales. Plazo de entrega 10 dias.-;Se adjunta cotización detallada, las marcas y fotos son referenciales, teniendo en cuenta que su equivalente o similar son de igual calidad, puesto todo sobre piso servicio, sin costos adicionales. Plazo de entrega 10 dias.-;566916162;1293359;1878703;;1
1057532-394-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-06-03T07:41:32.533Z;2025-07-03T07:41:12Z;822528;156280.32;0;978808;IVA;19;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;566865489;1264522;1850423;;1
1057532-394-COT25;78.139.646-K;INVERSION VERSATIL SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-06-04T18:39:41.237Z;2025-07-04T18:37:25Z;2376900;451611;0;2828511;IVA;19;SE OFRECE: Extractor de leche eléctrico Doble Swing Maxi Medela 2025, DESPACHO INCLUIDO  2 - 7 DIAS HABILES SE ADJUNTA FICHA TECNICA, CARLA QUIROGA +56993538616 inversionversatilspa@gmail.com;SE OFRECE: Extractor de leche eléctrico Doble Swing Maxi Medela 2025, DESPACHO INCLUIDO  2 - 7 DIAS HABILES SE ADJUNTA FICHA TECNICA, CARLA QUIROGA +56993538616 inversionversatilspa@gmail.com;566915467;1452883;2034325;;1
1057532-471-COT25;77.192.195-7;SIIM DISTRIBUIDORA DE MATERIALES Y EQUIPOS SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-26T11:53:48.693Z;2025-07-26T11:50:38Z;662164;125811.16;0;787975;IVA;19;Estimado , te adjunto cotización según requerimientos técnicos. Despacho SIN COSTO de 1 a 3 días hábiles desde la aceptación de la Orden de Compra. Ejecutivo comercial: Moises Carroz. mcarroz@siim.cl / +56 9 6165 6766.;Estimado , te adjunto cotización según requerimientos técnicos. Despacho SIN COSTO de 1 a 3 días hábiles desde la aceptación de la Orden de Compra. Ejecutivo comercial: Moises Carroz. mcarroz@siim.cl / +56 9 6165 6766.;567320356;1167071;1756008;;4
1057532-471-COT25;96.696.000-0;MEDICALTEK CHILE S A;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-26T13:35:13.677Z;2025-07-26T13:34:26Z;876640;166561.6;0;1043201;IVA;19;PRODUCTOS IMPORTADOS, COMERCIALIZADOS Y DISTRIBUIDOS POR  MEDICALTEK CHILE S. A. CONTACTO VENTAS TEL. 233408250 / jrojas@medicaltek.cl. ENTREGA DENTRO DE 7 DIAS FACTURACION MINIMA $150.000;PRODUCTOS IMPORTADOS, COMERCIALIZADOS Y DISTRIBUIDOS POR  MEDICALTEK CHILE S. A. CONTACTO VENTAS TEL. 233408250 / jrojas@medicaltek.cl. ENTREGA DENTRO DE 7 DIAS FACTURACION MINIMA $150.000;567324031;52515;51283;;4
1057532-471-COT25;77.025.316-0;INGENIERIA, SOPORTE Y CADENA DE SUMINISTRO SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-27T10:16:43.090Z;2025-07-27T09:35:41Z;1786800;339492;0;2126292;IVA;19;Cotización formal ficha técnica Despacho sin costo MONTO MINIM FACTURACION $100.000 ENTREGA EN 3 DIAS Stock disponible ENSUS CHILE SPA contacto@ensus.cl +56232821286 VENCIMIENTO SUPERIOR A 12 MESES GUANTE THERMO PRO ULTRA DISPONIBLE M/XL;Cotización formal ficha técnica Despacho sin costo MONTO MINIM FACTURACION $100.000 ENTREGA EN 3 DIAS Stock disponible ENSUS CHILE SPA contacto@ensus.cl +56232821286 VENCIMIENTO SUPERIOR A 12 MESES GUANTE THERMO PRO ULTRA DISPONIBLE M/XL;567344097;1170876;1681045;;4
1057532-471-COT25;78.027.120-5;DISTRIBUIDORA DE PRODUCTOS DE LABORATORIO DIPROLAB LIMITADA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-27T10:52:24.740Z;2025-07-27T10:50:04Z;1933064;367282.16;0;2300346;IVA;19;ITEM1:PARCHE REDONDO FIRSTCARE X100UN ITEM3: GUANTE STEEL PRO ANTIDESLIZANTE AZUL ITEM4:AGUJA HIP. 23G X1 BD X100UN/ ITEM2: NO OFERTADO/ CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;ITEM1:PARCHE REDONDO FIRSTCARE X100UN ITEM3: GUANTE STEEL PRO ANTIDESLIZANTE AZUL ITEM4:AGUJA HIP. 23G X1 BD X100UN/ ITEM2: NO OFERTADO/ CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;567345358;40170;39563;;4
