CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-667-COT25;77.659.261-7;COMERCIAL MAKI LIMITADA;1;2;;1;6;53490858;2025-09-08T18:47:50.747Z;2025-10-08T18:30:37Z;163339;31034;0;194373;IVA;19;El pedido será despachado en un plazo máximo de 5 días hábiles, mediante transporte propio de la empresa, sin costo adicional para el cliente. Se adjunta cotización formal Elsa Villalobos Contreras  +56 9 9364 4120  elsavillalobos@libreriantu.cl;El pedido será despachado en un plazo máximo de 5 días hábiles, mediante transporte propio de la empresa, sin costo adicional para el cliente. Se adjunta cotización formal Elsa Villalobos Contreras  +56 9 9364 4120  elsavillalobos@libreriantu.cl;568805564;1351792;1936138;1;10
1057532-667-COT25;76.888.386-6;SOCIEDAD DE INVERSIONES MULTIEXPRESS SPA;1;2;;0;;;2025-09-09T14:51:54.200Z;2025-10-09T12:57:56Z;206980;39326;0;246306;IVA;19;SE ADJUNTA COTIZACION CON PRODUCTOS SOLICITADOS Y FOTOS DE REFERENCIA, CON COSTO DE DESPACHO CERO.;SE ADJUNTA COTIZACION CON PRODUCTOS SOLICITADOS Y FOTOS DE REFERENCIA, CON COSTO DE DESPACHO CERO.;568827821;1323722;1908456;;10
1057532-667-COT25;76.421.101-4;Albranding SPA;1;2;;0;;;2025-09-08T16:12:13.910Z;2025-10-08T16:11:00Z;267995;50919;0;318914;IVA;19;Entrega 2-5 días hábiles ventas@sociedadasg.cl Wsp: +56948078206 Respondemos a la brevedad.;Entrega 2-5 días hábiles ventas@sociedadasg.cl Wsp: +56948078206 Respondemos a la brevedad.;568801237;900764;1495177;;10
1057727-34-COT25;96.781.350-8;EDENRED CHILE SOCIEDAD ANONIMA;0;2;;1;6;53490670;2025-09-23T12:53:16.450Z;2025-10-23T12:49:21Z;924370;175630;0;1100000;IVA;19;Se ofrecen Tarjetas de alimentación Edenred, recargables a través de una plataforma de autogestión. Permite compras en Unimarc, Jumbo, Santa Isabel, Mayorista 10, restaurantes, comida rápida, minimarket, etc. Adjunto cotización y ficha operativa.;Se ofrecen Tarjetas de alimentación Edenred, recargables a través de una plataforma de autogestión. Permite compras en Unimarc, Jumbo, Santa Isabel, Mayorista 10, restaurantes, comida rápida, minimarket, etc. Adjunto cotización y ficha operativa.;569023279;27623;27693;1;1
1057727-37-COT25;77.892.320-3;SOC DE PRESTACION DE SERVICIOS Y ASESORIAS SOCIALES LTDA;1;2;;1;10;53493626;2025-09-24T14:43:43.450Z;2025-10-24T14:41:33Z;400000;0;0;400000;Exento;0;20 HORAS DE CLASE TEORICO-PRACTICO DE TEJIDO PARA CESTERIA Y BALAI MAPUCHE EN MIMBRE, EN DEPENDENCIAS DEL ESTABLECIMIENTO. 2 HORAS FRAGMENTADAS EN 10 DIAS A CONVENIR CON OFERENTE EN UN PERIODO DE 2 MESES ( OCTUBRE-NOVIEMBRE). MOVILIZACION DE TUTOR POR SUS;20 HORAS DE CLASE TEORICO-PRACTICO DE TEJIDO PARA CESTERIA Y BALAI MAPUCHE EN MIMBRE, EN DEPENDENCIAS DEL ESTABLECIMIENTO. 2 HORAS FRAGMENTADAS EN 10 DIAS A CONVENIR CON OFERENTE EN UN PERIODO DE 2 MESES ( OCTUBRE-NOVIEMBRE). MOVILIZACION DE TUTOR POR SUS;569056994;37886;37391;1;1
1057727-37-COT25;77.443.695-2;CAPACITACIÓN EASYLIT LIMITADA;1;2;;0;;;2025-09-23T09:56:09.007Z;2025-10-23T09:55:52Z;1500000;0;0;1500000;Exento;0;OTEC Acreditada y Certificada por Sence. Presencia nacional, en todas las regiones. Programa del curso adjunto. Contacto: +56 229281888 / capacitaciones@easylit.cl  Cotización exenta de IVA.;OTEC Acreditada y Certificada por Sence. Presencia nacional, en todas las regiones. Programa del curso adjunto. Contacto: +56 229281888 / capacitaciones@easylit.cl  Cotización exenta de IVA.;569016207;1211102;1798954;;1
1057727-37-COT25;65.130.162-9;CORPORACION EDUCACIONAL NALVARI;1;2;;0;;;2025-09-24T03:21:18.263Z;2025-10-24T03:20:52Z;1500000;0;0;1500000;Exento;0;Corporación Educacional sin fines de lucro, especialista en capacitación y formación profesional. Se adjunta propuesta técnica para curso/capacitación. Oferta exenta de IVA. Consultas a capacitaciones@nalvari.cl o al +56229272493;Corporación Educacional sin fines de lucro, especialista en capacitación y formación profesional. Se adjunta propuesta técnica para curso/capacitación. Oferta exenta de IVA. Consultas a capacitaciones@nalvari.cl o al +56229272493;569041729;1363887;1948087;;1
1057727-36-COT25;77.892.320-3;SOC DE PRESTACION DE SERVICIOS Y ASESORIAS SOCIALES LTDA;1;2;;1;10;53493144;2025-09-24T14:40:11.923Z;2025-10-24T14:37:54Z;500000;0;0;500000;Exento;0;10 METROS DE VARAS DE MIMBRES, CORTADAS, PELADAS Y PARTIDAS EN 4, LISTAS PARA SU USO. ENTREGADAS EN ESTABLECIMIENTO EL DIA LUNES 29.09.25;10 METROS DE VARAS DE MIMBRES, CORTADAS, PELADAS Y PARTIDAS EN 4, LISTAS PARA SU USO. ENTREGADAS EN ESTABLECIMIENTO EL DIA LUNES 29.09.25;569056870;37886;37391;1;1
1077241-110-COT25;77.725.859-1;SERVICIOS GASTRONÓMICOS VANESA COLIHUINCA E.I.R.L.;1;2;;1;6;53493025;2025-09-22T23:25:52.047Z;2025-10-22T22:19:00Z;151800;28842;0;180642;IVA;19;Buenas tardes , se adjunta en cotización todo lo solicitado. Para cualquier información comunicarse con Vanesa +56921949606. Saludos.;Buenas tardes , se adjunta en cotización todo lo solicitado. Para cualquier información comunicarse con Vanesa +56921949606. Saludos.;569010484;1358311;1942565;1;2
1057727-39-COT25;76.682.546-k;CENTAURO INVERSIONES SPA;1;2;;1;6;53492494;2025-09-24T09:30:47.423Z;2025-10-24T09:29:06Z;347000;65930;0;412930;IVA;19;Se adjunta cotización por Lentes Realidad Virtual Meta Quest 3S - 128GB - VR Headset. Entrega en 2 días hábiles Despacho gratuito. Garantía 12 meses;Se adjunta cotización por Lentes Realidad Virtual Meta Quest 3S - 128GB - VR Headset. Entrega en 2 días hábiles Despacho gratuito. Garantía 12 meses;569044552;952642;1545491;1;1
1057727-39-COT25;76.888.386-6;SOCIEDAD DE INVERSIONES MULTIEXPRESS SPA;1;2;;0;;;2025-09-24T13:57:32.353Z;2025-10-24T13:51:17Z;420000;79800;0;499800;IVA;19;Se adjunta cotización con foto y detalle del producto solicitado. El valor del despacho se encuentra incluido en el total, entrega en 5 días hábiles. Consultas a CONTACTO@MULTI-EXPRESS.CL;Se adjunta cotización con foto y detalle del producto solicitado. El valor del despacho se encuentra incluido en el total, entrega en 5 días hábiles. Consultas a CONTACTO@MULTI-EXPRESS.CL;569055550;1323722;1908456;;1
1057727-39-COT25;77.278.678-6;SOCIEDAD MCD GROUP SPA;1;2;;0;;;2025-09-23T08:54:49.847Z;2025-10-23T08:52:45Z;507983;96517;0;604500;IVA;19;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;569014310;1207893;1795853;;1
