CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057922-129-COT25;77.324.357-3;56112106;Banquetas;Banqueta 3 Cuerpos De acuerdo a Especificaciones Técnicas Adjuntas.;4;167581;670324
1057922-129-COT25;77.324.357-3;56112102;Sillas para trabajar;Silla Ergonómica Ecocuero De acuerdo a Especificaciones Técnicas Adjuntas.;8;104170;833360
1057922-129-COT25;77.324.357-3;56101504;Sillas;Silla Visita De acuerdo a Especificaciones Técnicas Adjuntas;27;21440;578880
1057922-129-COT25;76.162.673-6;56112106;Banquetas;Banqueta 3 Cuerpos De acuerdo a Especificaciones Técnicas Adjuntas.;4;194700;778800
1057922-129-COT25;76.162.673-6;56112102;Sillas para trabajar;Silla Ergonómica Ecocuero De acuerdo a Especificaciones Técnicas Adjuntas.;8;182900;1463200
1057922-129-COT25;76.162.673-6;56101504;Sillas;Silla Visita De acuerdo a Especificaciones Técnicas Adjuntas;27;43900;1185300
1057922-129-COT25;77.741.502-6;56112106;Banquetas;Banqueta 3 Cuerpos De acuerdo a Especificaciones Técnicas Adjuntas.;4;229412;917648
1057922-129-COT25;77.741.502-6;56112102;Sillas para trabajar;Silla Ergonómica Ecocuero De acuerdo a Especificaciones Técnicas Adjuntas.;8;244000;1952000
1057922-129-COT25;77.741.502-6;56101504;Sillas;Silla Visita De acuerdo a Especificaciones Técnicas Adjuntas;27;48840;1318680
1057532-738-COT25;76.591.500-7;60141101;Juegos educativos;"Juego didáctico ""Memorice: grupos de alimentos""  Bases técnicas adjuntas, imágenes referenciales.";7;14500;101500
1057532-738-COT25;76.591.500-7;60141101;Juegos educativos;"Kit de set ""Arma Tu Comida""  Bases técnicas adjuntas, imágenes referenciales.";7;41000;287000
1057532-738-COT25;76.591.500-7;60141101;Juegos educativos;Kit láminas con réplicas de alimentos  Bases técnicas adjuntas, imágenes referenciales.;7;18000;126000
