CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057922-57-COT25;76.364.166-k;42192404;Carros médicos o accesorios;Carro de transporte de material estéril / Según Especificaciones Adjuntas.;1;1300000;1300000
1057922-57-COT25;77.367.722-0;42192404;Carros médicos o accesorios;Carro de transporte de material estéril / Según Especificaciones Adjuntas.;1;1430000;1430000
1057532-412-COT25;78.047.617-6;31261501;Cubiertas y cajas de plástico;CAJAS DE PLASTICOS.;66;7190;474540
1057532-412-COT25;78.047.617-6;31261501;Cubiertas y cajas de plástico;CAJA PLASTICA.;1;17190;17190
1057532-412-COT25;77.759.394-3;31261501;Cubiertas y cajas de plástico;CAJAS DE PLASTICOS.;66;8799;580734
1057532-412-COT25;77.759.394-3;31261501;Cubiertas y cajas de plástico;CAJA PLASTICA.;1;6731;6731
1057532-412-COT25;77.759.394-3;31261501;Cubiertas y cajas de plástico;CAJAS DE PLASTICOS.;66;8799;580734
1057532-412-COT25;77.759.394-3;31261501;Cubiertas y cajas de plástico;CAJA PLASTICA.;1;10866;10866
1057532-412-COT25;77.614.864-4;31261501;Cubiertas y cajas de plástico;CAJAS DE PLASTICOS.;66;8730;576180
1057532-412-COT25;77.614.864-4;31261501;Cubiertas y cajas de plástico;CAJA PLASTICA.;1;12005;12005
1180747-40-COT25;77.926.760-1;42271802;Nebulizadores o accesorios;-01 Nebulizador Según Especificaciones Adjuntas;1;59990;59990
1057532-413-COT25;77.961.005-5;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;2965;148250
1057532-413-COT25;77.961.005-5;11111606;Pizarra;PIZARRA.;1;96550;96550
1057532-413-COT25;76.356.855-5;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;2790;139500
1057532-413-COT25;76.356.855-5;11111606;Pizarra;PIZARRA.;1;136308;136308
1057532-413-COT25;77.961.005-5;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;2965;148250
1057532-413-COT25;77.961.005-5;11111606;Pizarra;PIZARRA.;1;129155;129155
1057532-413-COT25;78.056.532-2;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;3250;162500
1057532-413-COT25;78.056.532-2;11111606;Pizarra;PIZARRA.;1;130000;130000
1057532-413-COT25;77.948.287-1;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;8900;445000
1057532-413-COT25;77.948.287-1;11111606;Pizarra;PIZARRA.;1;98000;98000
1057532-413-COT25;77.614.864-4;44122011;Carpetas para archivos;CARPETA TIPO ARCHIVADOR.;50;6040;302000
1057532-413-COT25;77.614.864-4;11111606;Pizarra;PIZARRA.;1;196640;196640
1057922-47-COT25;96.968.330-k;41111502;Básculas de laboratorio;Balanza de Precisión / Según Especificaciones Adjuntas;3;410000;1230000
1057922-47-COT25;76.209.015-5;41111502;Básculas de laboratorio;Balanza de Precisión / Según Especificaciones Adjuntas;3;483080;1449240
1057922-47-COT25;79.722.860-5;41111502;Básculas de laboratorio;Balanza de Precisión / Según Especificaciones Adjuntas;3;525000;1575000
1057922-47-COT25;76.520.087-3;41111502;Básculas de laboratorio;Balanza de Precisión / Según Especificaciones Adjuntas;3;990000;2970000
1057922-47-COT25;77.989.117-8;41111502;Básculas de laboratorio;Balanza de Precisión / Según Especificaciones Adjuntas;3;1344555;4033665
1057532-418-COT25;77.964.979-2;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;36000;216000
1057532-418-COT25;17.788.646-7;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;40000;240000
1057532-418-COT25;77.660.833-5;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;52312;313872
1057532-418-COT25;78.131.679-2;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;55477;332862
1057532-418-COT25;78.121.198-2;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;62850;377100
1057532-418-COT25;76.877.288-6;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;99000;594000
1057532-418-COT25;76.751.336-4;43202005;Dispositivos de almacenamiento de memoria flash;6 Discos SSD - 500TB - 2,5 PULGADAS;6;129000;774000
