CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-10-COT25;7.432.556-4;FRANCISCO JOSE DE JESUS OLEJNIK ALBA;1;3;cotizacion adjunta del proveedor es por $6.681.850, no corresponde a la mas economica,;0;;;2025-01-09T13:22:14.003Z;2025-02-08T13:01:30Z;56;10.64;0;66;IVA;19;Oferente con 40 años de experiencia en el (y del) RUBRO del LIBRO técnico - profesional. Según lo solicitado, cotizado y detallado en Anexo.;Oferente con 40 años de experiencia en el (y del) RUBRO del LIBRO técnico - profesional. Según lo solicitado, cotizado y detallado en Anexo.;564156790;16226;17032;;4
1057532-10-COT25;76.056.004-9;SELCAP S.A.;1;2;;1;12;52016383;2025-01-13T17:01:00.030Z;2025-02-12T16:57:38Z;4069999;773299.81;16806;4843298;IVA;19;Material 100% Original. Selcap S.A. es representante exclusivo de Tea Ediciones En Chile. Entrega 20 días hábiles posterior a recepción conforme de OC.;Material 100% Original. Selcap S.A. es representante exclusivo de Tea Ediciones En Chile. Entrega 20 días hábiles posterior a recepción conforme de OC.;564204752;561518;1116290;1;4
1057532-10-COT25;77.949.976-6;KORBUX INGENIERÍA, INSTALACIONES, SUMINISTROS E INSUMOS LIMITADA;1;2;;0;;;2025-01-09T00:02:35.793Z;2025-02-08T00:02:20Z;4182431;794661.89;0;4977092;IVA;19;Hemos asegurado la inclusión de todos los elementos necesarios. Si tienes dudas, contáctanos en sotogustavoa@yahoo.com;Hemos asegurado la inclusión de todos los elementos necesarios. Si tienes dudas, contáctanos en sotogustavoa@yahoo.com;564140659;1377355;1961345;;4
1057532-10-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-01-09T05:40:47.127Z;2025-02-08T05:40:34Z;4187254;795578.26;0;4982832;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;564148109;1264522;1850423;;4
1057532-10-COT25;76.205.137-0;COMERCIAL INTERMEDICA LIMITADA;1;2;;0;;;2025-01-08T14:41:28.560Z;2025-02-07T14:33:54Z;5358915;1018193.85;0;6377108;IVA;19;kit de corrección BIP SIN STOCK, plazo de entrega 5 días despacho incluido carolina 950933584  cavendano@intermedicaltda.cl;kit de corrección BIP SIN STOCK, plazo de entrega 5 días despacho incluido carolina 950933584  cavendano@intermedicaltda.cl;564130497;687745;1289036;;4
1057532-10-COT25;76.205.137-0;COMERCIAL INTERMEDICA LIMITADA;1;2;;0;;;2025-01-08T14:41:53.463Z;2025-02-07T14:33:54Z;5358915;1018193.85;0;6377108;IVA;19;kit de corrección BIP SIN STOCK, plazo de entrega 5 días despacho incluido carolina 950933584  cavendano@intermedicaltda.cl;kit de corrección BIP SIN STOCK, plazo de entrega 5 días despacho incluido carolina 950933584  cavendano@intermedicaltda.cl;564130505;687745;1289036;;4
1057532-9-COT25;76.075.901-5;SOCIEDAD COMERCIAL ISPLUS LIMITADA;1;2;;0;;;2025-01-07T15:09:43.433Z;2025-01-15T15:09:00Z;66000;12540;0;78540;IVA;19;Condiciones de Pago: 30 días		 Plazo de Entrega         : 2-4 días hábiles		 Validez de la Oferta  :  15/01/2025		 Valores expresados   : Pesos Chilenos		 Valores incluyen despacho.		 Sujeto a verificacion de stock al momento de compra.;Condiciones de Pago: 30 días		 Plazo de Entrega         : 2-4 días hábiles		 Validez de la Oferta  :  15/01/2025		 Valores expresados   : Pesos Chilenos		 Valores incluyen despacho.		 Sujeto a verificacion de stock al momento de compra.;564103615;570042;1131007;;1
1057532-9-COT25;77.307.196-9;J&C SERVICIOS INFORMÁTICOS SPA;1;2;;0;;;2025-01-08T12:25:24.717Z;2025-02-07T12:27:35Z;117444;22314.36;15000;139758;IVA;19;"HIKSEMI SSD/2,5"" 2TB/SATA3 // HS-SSD-WAVE(S) 2048G";"HIKSEMI SSD/2,5"" 2TB/SATA3 // HS-SSD-WAVE(S) 2048G";564127013;1190579;1778945;;1
1057532-9-COT25;76.730.946-5;COMERCIAL ZONA PORTÁTIL SPA;1;2;;0;;;2025-01-07T21:01:15.733Z;2025-01-17T20:40:00Z;130000;24700;0;154700;IVA;19;Se adjunta ficha técnica y cotización. Garantía 1 año. Plazo de entrega 3 días hábiles. Valores incluyen despacho.;Se adjunta ficha técnica y cotización. Garantía 1 año. Plazo de entrega 3 días hábiles. Valores incluyen despacho.;564109883;980167;1572145;;1
1057532-9-COT25;76.449.981-6;DCV COMPUTACION LIMITADA;1;2;;0;;;2025-01-08T13:32:42.907Z;2025-02-07T13:13:32Z;132000;25080;0;157080;IVA;19;Se adjunta detalle de lo cotizado. Plazo de entrega 3 días hábiles. Despacho Incluido.;Se adjunta detalle de lo cotizado. Plazo de entrega 3 días hábiles. Despacho Incluido.;564129022;947531;1540529;;1
