CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-831-COT25;77.278.678-6;SOCIEDAD MCD GROUP SPA;1;2;;0;;;2025-10-30T19:22:01.563Z;2025-11-29T19:20:48Z;1825714;346886;0;2172600;IVA;19;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;569822659;1207893;1795853;;1
1057532-831-COT25;76.421.101-4;Albranding SPA;1;2;;0;;;2025-10-30T19:17:27.383Z;2025-11-29T19:16:04Z;1849915;351484;0;2201399;IVA;19;Entrega 2-5 días hábiles ventas@sociedadasg.cl Wsp: +56948078206 Respondemos a la brevedad.;Entrega 2-5 días hábiles ventas@sociedadasg.cl Wsp: +56948078206 Respondemos a la brevedad.;569822604;900764;1495177;;1
1057532-831-COT25;77.714.157-0;COMERCIALIZADORA C & S SPA;1;2;;0;;;2025-10-30T19:15:02.977Z;2025-11-29T19:13:51Z;1875630;356370;0;2232000;IVA;19;OFERTA COMERCIALIZADORA CYS - VÁLIDA POR 120 DÍAS ENTREGA DE 48 A 72HRS HÁBILES CONTACTO: JOSÉ CARES / jcares@comercializadoracys.cl / +56 9 5605 3531 - +56 9 7668 4804.;OFERTA COMERCIALIZADORA CYS - VÁLIDA POR 120 DÍAS ENTREGA DE 48 A 72HRS HÁBILES CONTACTO: JOSÉ CARES / jcares@comercializadoracys.cl / +56 9 5605 3531 - +56 9 7668 4804.;569822578;1278774;1864349;;1
1057532-773-COT25;78.011.198-4;INSUMONET SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-10-27T09:54:29.050Z;2025-11-26T09:19:46Z;2886719;548477;0;3435196;IVA;19;otización completa, despacho gratuito, plazo de entrega 07 días hábiles una vez aprobada la orden de compra. Contacto: Fabián Rivero / +56934445815 / insumonetspa@gmail.com. Se adjunta documento con la descripción de todos los productos.;otización completa, despacho gratuito, plazo de entrega 07 días hábiles una vez aprobada la orden de compra. Contacto: Fabián Rivero / +56934445815 / insumonetspa@gmail.com. Se adjunta documento con la descripción de todos los productos.;569722890;1403638;1986014;;46
1077241-143-COT25;77.793.363-9;RED LAGOS SPA;1;3;Se republicará , dado que se duplico un producto solicitado 1077241-145-COT25;0;;;2025-10-22T12:47:47.220Z;2025-11-21T12:46:15Z;1050200;199538;0;1249738;IVA;19;Se adjunta cotización con el detalle de lo ofertado, junto con el anexo N°1 completo. Entrega en 2 días, después de aceptada la OC.;Se adjunta cotización con el detalle de lo ofertado, junto con el anexo N°1 completo. Entrega en 2 días, después de aceptada la OC.;569637730;1313185;1898144;;14
1077241-143-COT25;77.793.363-9;RED LAGOS SPA;1;3;Se republicará , dado que se duplico un producto solicitado 1077241-145-COT25;0;;;2025-10-22T12:53:38.810Z;2025-11-21T12:51:54Z;1065200;202388;0;1267588;IVA;19;Se adjunta cotización con el detalle de lo ofertado, junto con Anexo N°1 completo. Entrega en 2 días, después de aceptada la OC.;Se adjunta cotización con el detalle de lo ofertado, junto con Anexo N°1 completo. Entrega en 2 días, después de aceptada la OC.;569638040;1313185;1898144;;14
1077241-143-COT25;77.862.254-8;COMERCIAL MAT'S SPA;1;3;Se republicará , dado que se duplico un producto solicitado 1077241-145-COT25;0;;;2025-10-21T23:56:38.623Z;2025-11-20T23:45:34Z;1096030;208246;0;1304276;IVA;19;SE ADJUNTA COTIZACION;SE ADJUNTA COTIZACION;569623242;1389208;1971939;;14
1077241-143-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;3;Se republicará , dado que se duplico un producto solicitado 1077241-145-COT25;0;;;2025-10-22T02:16:36.507Z;2025-11-21T02:15:59Z;1732901;329251;0;2062152;IVA;19;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;569625062;1264522;1850423;;14
1077241-143-COT25;78.254.698-8;COMERCIAL PICKY WARRIOR CHILE SPA;1;3;Se republicará , dado que se duplico un producto solicitado 1077241-145-COT25;0;;;2025-10-22T12:33:38.543Z;2025-11-21T12:31:56Z;2031100;385909;0;2417009;IVA;19;INSUMOS DE CAFETERIA SEGUN EE.TT. ENTREGA DESDE 3 DIAS HAB FONO. 989754955;INSUMOS DE CAFETERIA SEGUN EE.TT. ENTREGA DESDE 3 DIAS HAB FONO. 989754955;569637070;1483116;2063018;;14
1077241-140-COT25;77.793.363-9;RED LAGOS SPA;1;2;;1;1;53721453;2025-10-21T20:01:19.730Z;2025-11-20T18:18:06Z;1157000;219830;0;1376830;IVA;19;Se adjunta cotización con el detalle de lo ofertado, junto con el Anexo N°1 completo. Entrega en 4 días.;Se adjunta cotización con el detalle de lo ofertado, junto con el Anexo N°1 completo. Entrega en 4 días.;569618841;1313185;1898144;1;10
1077241-140-COT25;77.862.254-8;COMERCIAL MAT'S SPA;1;2;;0;;;2025-10-21T23:33:41.347Z;2025-11-20T23:14:00Z;1211100;230109;0;1441209;IVA;19;Se adjunta cotizaciòn, entrega entre 3 a 5 dìas habiles.;Se adjunta cotizaciòn, entrega entre 3 a 5 dìas habiles.;569622698;1389208;1971939;;10
1077241-140-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-10-21T07:51:09.950Z;2025-11-20T07:50:37Z;1263300;240027;0;1503327;IVA;19;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;569595857;1264522;1850423;;10
1077241-140-COT25;77.746.983-5;GRUPO ECOSAP SPA;1;2;;0;;;2025-10-20T16:56:12.280Z;2025-11-19T16:53:06Z;1533345;291336;0;1824681;IVA;19;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. CONTACTO: ventas@grupoecosap.cl / +56 9 6325 1105.;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. CONTACTO: ventas@grupoecosap.cl / +56 9 6325 1105.;569585770;1339602;1924116;;10
1077241-140-COT25;77.807.565-2;SERVICIOS TURISTICOS SPA;1;2;;0;;;2025-10-21T22:54:53.527Z;2025-11-20T22:42:34Z;1673690;318001;0;1991691;IVA;19;Se cotiza todo lo solicitado Adjunto imágenes  Entrega 5 días hábiles Contacto Juan Carlos Reckmann V;Se cotiza todo lo solicitado Adjunto imágenes  Entrega 5 días hábiles Contacto Juan Carlos Reckmann V;569621779;1367875;1952026;;10
1057532-803-COT25;86.520.500-7;JOSE RIVERO LLAMAZALES Y COMPANIA LIMITADA;0;2;;1;1;53728576;2025-10-29T09:09:20.503Z;2025-11-28T08:41:20Z;854612;162376;0;1016988;IVA;19;Despacho incluido vía Blue Express. Se realiza desde Stgo. 5 días hábiles desde la recepción de la Oc. Se adjuntan fichas técnicas de los productos ofertados.;Despacho incluido vía Blue Express. Se realiza desde Stgo. 5 días hábiles desde la recepción de la Oc. Se adjuntan fichas técnicas de los productos ofertados.;569776094;24902;25193;1;2
1057532-803-COT25;77.704.078-2;EYB COMERCIAL LIMITADA;1;2;;0;;;2025-10-29T11:21:13.037Z;2025-11-28T11:20:22Z;906000;172140;0;1078140;IVA;19;EN ADJUNTO LO COTIZADO PARA CORRECTA EVALUACIÓN (COTIZACIÓN DETALLADA E IMAGEN REAL DEL PRODUCTO OFERTADO). ENTREGA EN LA DIRECCIÓN DE DESPACHO INDICADA, SIN COSTO PARA EL SERVICIO. Consultas a contacto@eybcomercial.com +56964220176.;EN ADJUNTO LO COTIZADO PARA CORRECTA EVALUACIÓN (COTIZACIÓN DETALLADA E IMAGEN REAL DEL PRODUCTO OFERTADO). ENTREGA EN LA DIRECCIÓN DE DESPACHO INDICADA, SIN COSTO PARA EL SERVICIO. Consultas a contacto@eybcomercial.com +56964220176.;569781250;1276271;1861880;;2
