CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1077241-57-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-06-03T05:23:14.247Z;2025-07-03T05:22:52Z;421400;80066;0;501466;IVA;19;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;Contáctanos al +56984874329 o al correo proyectos@isevenchile.cl;566864935;1264522;1850423;;1
1057532-243-COT25;79.510.190-k;INVERSIONES Y SERVICIOS BALDER LIMITADA;1;3;se cancela compra ágil, ya que parches solicitados están incluidos en convenio de accesorios vigente;0;;;2025-04-17T08:40:49.120Z;2025-05-17T08:36:48Z;45000;8550;0;53550;IVA;19;Parche desfibrilador adulto compatible con Zoll AED PLUS, Marca Fiab, libre de latex, fecha de vencimiento 10/2027. Entrega 30 días. Flete incluido;Parche desfibrilador adulto compatible con Zoll AED PLUS, Marca Fiab, libre de latex, fecha de vencimiento 10/2027. Entrega 30 días. Flete incluido;566014586;39662;39078;;1
1057532-243-COT25;76.443.751-9;NEWLAB  SPA;1;3;se cancela compra ágil, ya que parches solicitados están incluidos en convenio de accesorios vigente;0;;;2025-04-16T11:18:02.987Z;2025-05-16T10:33:33Z;163000;30970;0;193970;IVA;19;Se oferta parche original CPR D-PADZ , fecha de expiración 17/11/2029. Stock disponible para despacho, valor incluye flete, tiempo de envío 3 días.;Se oferta parche original CPR D-PADZ , fecha de expiración 17/11/2029. Stock disponible para despacho, valor incluye flete, tiempo de envío 3 días.;565992346;834509;1430758;;1
1057532-243-COT25;52.005.453-7;MANUEL GERARDO SALAZAR MUNOZ MS DOS INGENIERIA E I R L;1;3;se cancela compra ágil, ya que parches solicitados están incluidos en convenio de accesorios vigente;0;;;2025-04-17T09:29:01.947Z;2025-05-17T09:26:06Z;260000;49400;0;309400;IVA;19;Parche electrodo original para dea Zoll AED Plus, entrega 15 días con orden de compra, ventas@msdos.cl,f: 226347360;Parche electrodo original para dea Zoll AED Plus, entrega 15 días con orden de compra, ventas@msdos.cl,f: 226347360;566015763;169256;165767;;1
1057532-243-COT25;78.027.120-5;DISTRIBUIDORA DE PRODUCTOS DE LABORATORIO DIPROLAB LIMITADA;1;3;se cancela compra ágil, ya que parches solicitados están incluidos en convenio de accesorios vigente;0;;;2025-04-17T10:13:31.457Z;2025-05-17T10:14:30Z;276000;52440;0;328440;IVA;19;ITEM1:PARCHE ADULTO ZOLL AED PLUS/ CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;ITEM1:PARCHE ADULTO ZOLL AED PLUS/ CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;566017243;40170;39563;;1
1057532-243-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-04-17T00:55:00.060Z;2025-05-17T00:54:40Z;276737;52580.03;0;329317;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;566012438;1264522;1850423;;1
1057532-392-COT25;78.074.362-K;SOCIEDAD GASTRONOMICA HACIENDA JUAREZ SPA;1;2;;1;12;52826044;2025-06-02T12:38:25.183Z;2025-07-02T11:48:13Z;1671096;317508.24;0;1988604;IVA;19;Se cotiza la totalidad e los productos solicitados para ser entregados en tiempo y forma requeridos.;Se cotiza la totalidad e los productos solicitados para ser entregados en tiempo y forma requeridos.;566846766;1421987;2003974;1;1
1057532-392-COT25;77.280.244-7;SERVICIOS GASTRONÓMICOS CLAUDIO SOTO VILLEGAS E.I.R.L.;1;2;;0;;;2025-06-02T17:23:56.580Z;2025-07-02T17:19:41Z;1914000;363660;0;2277660;IVA;19;Se adjunta documento firmado, patente municipal y resolución sanitaria. Contacto Claudio Soto +56 9 96996394;Se adjunta documento firmado, patente municipal y resolución sanitaria. Contacto Claudio Soto +56 9 96996394;566854482;1288387;1873788;;1
1057532-392-COT25;77.568.383-K;OCHOA SPA;1;2;;0;;;2025-06-02T21:18:59.380Z;2025-07-02T21:09:04Z;1932096;367098.24;0;2299194;IVA;19;SE AGREGO YOGURTH CON CEREALES, GALLETAS CASERAS, tabla de frutas de la estacion y frutos secos : 996497790;SE AGREGO YOGURTH CON CEREALES, GALLETAS CASERAS, tabla de frutas de la estacion y frutos secos : 996497790;566858180;1252668;1838757;;1
1057532-388-COT25;76.341.344-6;SOCIEDAD COMERCIAL VERCON SOCIEDAD POR ACCIONES SPA;1;3;No adjunta Anexo de Proveedor obligatorio;0;;;2025-06-02T17:24:30.900Z;2025-07-02T17:18:05Z;151760;28834.4;0;180594;IVA;19;SE ADJUNTA COTIZACION;SE ADJUNTA COTIZACION;566854494;808028;1404927;;3
