CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-549-COT25;76.779.675-7;INTEGRAMUNDO SPA;1;2;;1;12;53228100;2025-08-06T15:26:36.003Z;2025-08-13T15:20:58Z;172320;32740.8;12000;205060;IVA;19;Estimados.  Adjunto ficha técnica de los productos cotizados.  Datos de Contacto: Margarita Alegría  malegria@integramundo.cl   Saludos.;Estimados.  Adjunto ficha técnica de los productos cotizados.  Datos de Contacto: Margarita Alegría  malegria@integramundo.cl   Saludos.;568115594;990433;1581875;1;3
1057532-549-COT25;76.356.855-5;COMERCIALIZADORA REICOL SPA;1;2;;0;;;2025-08-06T12:44:16.700Z;2025-09-05T12:41:12Z;183540;34872.6;0;218412;IVA;19;BUENAS TARDES, SE ADJUNTA COTIZACION CON IMAGEN PARA SU ANALIZIS, ESPERANDO LES SIRVA SE ENTREGA EN 4 DIAS HABILES LUEGO DE ACEPTADA LA OC (AC) CEL: +56 9 9044 5886 / 56 9 9102 5415;BUENAS TARDES, SE ADJUNTA COTIZACION CON IMAGEN PARA SU ANALIZIS, ESPERANDO LES SIRVA SE ENTREGA EN 4 DIAS HABILES LUEGO DE ACEPTADA LA OC (AC) CEL: +56 9 9044 5886 / 56 9 9102 5415;568110138;821307;1417881;;3
1057532-549-COT25;76.341.344-6;SOCIEDAD COMERCIAL VERCON SOCIEDAD POR ACCIONES SPA;1;2;;0;;;2025-08-07T09:58:56.830Z;2025-09-06T09:58:14Z;186000;35340;0;221340;IVA;19;DESPACHO EN TRES DIAS;DESPACHO EN TRES DIAS;568133806;808028;1404927;;3
1057532-549-COT25;78.056.532-2;INVERSIONES MÉNDEZ MORENO SPA;1;2;;0;;;2025-08-06T17:58:06.230Z;2025-09-05T16:28:25Z;188000;35720;0;223720;IVA;19;Estimados, se adjunta cotización formal con especificaciones e imágenes de artículos solicitados, despacho sin costo adicional, entrega de 3 a 5 dias hábiles, contacto +56982226475 Carolina Moreno inversionesmendezmoreno@gmail.com, Pyme con sello Mujer;Estimados, se adjunta cotización formal con especificaciones e imágenes de artículos solicitados, despacho sin costo adicional, entrega de 3 a 5 dias hábiles, contacto +56982226475 Carolina Moreno inversionesmendezmoreno@gmail.com, Pyme con sello Mujer;568121083;1418102;1999233;;3
1057532-549-COT25;77.516.956-7;LIBRERIA MANANTIALES SPA;1;2;;0;;;2025-08-07T10:17:00.680Z;2025-09-06T10:11:42Z;198000;37620;0;235620;IVA;19;SE REALIZA LA COTIZACION POR LA TOTALIDA DE LOS PRODUCTOS SEGUN ESPECIFICACIONESN TECNICAS, LA ENTREGA DE LOS PRODUCTOS SE REALIZA EN 2 DIAS HABILES;SE REALIZA LA COTIZACION POR LA TOTALIDA DE LOS PRODUCTOS SEGUN ESPECIFICACIONESN TECNICAS, LA ENTREGA DE LOS PRODUCTOS SE REALIZA EN 2 DIAS HABILES;568134643;1231935;1819243;;3
1057532-549-COT25;77.463.433-9;LAS DELICIAS SPA;1;2;;0;;;2025-08-06T23:22:51.440Z;2025-09-05T23:01:07Z;240560;45706.4;0;286266;IVA;19;Se adjunta cotización. Despacho incluido.;Se adjunta cotización. Despacho incluido.;568126548;1259630;1845655;;3
1057532-549-COT25;78.196.767-K;EMTINES SPA;1;2;;0;;;2025-08-06T09:40:27.900Z;2025-09-05T09:39:50Z;374000;71060;0;445060;IVA;19;Entrega en 1 Día Hábil Joaquín Salazar, +569 6500 2460 , emtines.cl@gmail.com;Entrega en 1 Día Hábil Joaquín Salazar, +569 6500 2460 , emtines.cl@gmail.com;568101842;1466079;2046326;;3
1057532-549-COT25;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;2;;0;;;2025-08-06T09:52:43.087Z;2025-09-05T09:44:36Z;1055800;200602;0;1256402;IVA;19;DISTRIBUIDORA DICOMERS SPA ESTIMA LA ENTREGA EN 1 a 7 DIAS HABILES, SEGUN DISPONIBILIDAD DE STOCK AL MOMENTO DE EMITIR O.C  CONTACTO VENDEDOR VICTOR MONSALVE, +56940773108, dicomersvms@gmail.com. CARLA CÁRCAMO, +56934950933, dicomersventasc@gmail.com;DISTRIBUIDORA DICOMERS SPA ESTIMA LA ENTREGA EN 1 a 7 DIAS HABILES, SEGUN DISPONIBILIDAD DE STOCK AL MOMENTO DE EMITIR O.C  CONTACTO VENDEDOR VICTOR MONSALVE, +56940773108, dicomersvms@gmail.com. CARLA CÁRCAMO, +56934950933, dicomersventasc@gmail.com;568102330;1085995;1677022;;3
1057922-103-COT25;76.802.554-1;SERVICIOS MAPUE SPA;1;2;;1;12;53226376;2025-08-06T15:42:34.587Z;2025-09-05T15:35:49Z;1905486;362042.34;0;2267528;IVA;19;Cotización comercial MAPUE. Plazo de entrega 5 días hábiles una vez aceptada la OC. Garantía 12 meses. Contacto cmella@mapue.cl. Despacho incluido en precio.;Cotización comercial MAPUE. Plazo de entrega 5 días hábiles una vez aceptada la OC. Garantía 12 meses. Contacto cmella@mapue.cl. Despacho incluido en precio.;568116241;1400924;1983371;1;1
1057922-103-COT25;76.759.642-1;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;1;2;;0;;;2025-08-07T11:55:55.417Z;2025-09-06T11:52:54Z;2024000;384560;0;2408560;IVA;19;Se cotizan todos los productos solicitados.  Se entrega en 4 di´as. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;Se cotizan todos los productos solicitados.  Se entrega en 4 di´as. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;568139569;1146969;1736557;;1
