CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-497-COT25;76.759.642-1;76111505;Servicios de limpieza de telas, género y muebles;INTALACION DE 2 CUBIERTAS DE MUEBLES EN ( García Hurtado de Mendoza N°945,Osorno) . VER ARCHIVO ADJUNTO.;2;250000;500000
1057922-79-COT25;13.065.921-7;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;229900;229900
1057922-79-COT25;76.578.622-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;453698;453698
1057922-79-COT25;77.199.450-4;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;503562;503562
1057922-79-COT25;77.727.836-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;572388;572388
1057922-79-COT25;76.966.806-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;681000;681000
1057922-79-COT25;76.296.468-6;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;795000;795000
1057922-79-COT25;77.402.057-8;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;795500;795500
1057922-79-COT25;76.578.622-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;798320;798320
1057922-79-COT25;76.877.288-6;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;839990;839990
1057922-79-COT25;76.106.621-8;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;869900;869900
1057922-79-COT25;77.727.836-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;952492;952492
1057922-79-COT25;77.727.836-3;27112014;Segadora de césped;Cortadora de Pasto De acuerdo a Especificaciones Técnicas Adjuntas;1;1003253;1003253
1057532-509-COT25;76.759.642-1;56101532;Mobiliario;"2 RACK TV  32 - 55"" MOVIL";2;50200;100400
1057532-499-COT25;76.033.880-k;23153001;Artículo de calibración;Se requiere contratar un servicio técnico especializado de calibración interna para el ventilador mecánico de transporte Dräger Oxylog 3000 plus, perteneciente a Base SAMU Osorno. El equipo no ha sido calibrado desde el año 2022, lo que podría estar afectando su rendimiento y precisión. Además, se necesita reemplazar el regulador de presión del equipo. Esta solicitud se fundamenta en que el regulador actual no proporciona un flujo de oxígeno adecuado bajo ciertas condiciones de demanda.;1;1104410;1104410
