CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-671-COT25;8.109.519-1;SAID MAURICIO TARZIJAN JULIAN;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-09-10T11:43:05.940Z;2025-10-10T11:33:52Z;409250;77758;0;487008;IVA;19;SE ADJUNTA COTIZACION, ENTREGA 2 DIAS SIN COSTO;SE ADJUNTA COTIZACION, ENTREGA 2 DIAS SIN COSTO;568850790;580589;1149490;;5
1057532-671-COT25;77.862.254-8;COMERCIAL MAT'S SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-09-11T01:24:38.350Z;2025-10-11T01:20:57Z;443000;84170;0;527170;IVA;19;SE ADJUNTA COTIZACION;SE ADJUNTA COTIZACION;568870639;1389208;1971939;;5
1057532-671-COT25;77.278.678-6;SOCIEDAD MCD GROUP SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-09-09T11:51:07.710Z;2025-10-09T11:50:23Z;452000;85880;0;537880;IVA;19;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;Se cotizan todos los productos solicitados. Despacho en 2 días hábiles. Valor del despacho incluido en el total. Consultas al email: empresamcdgroup@gmail.com o al +56 9 4807 8960.;568821175;1207893;1795853;;5
1057532-671-COT25;77.807.565-2;SERVICIOS TURISTICOS SPA;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-09-10T17:52:56.673Z;2025-10-10T14:59:38Z;625100;118769;0;743869;IVA;19;Se cotiza lo solicitado, se entrega en 24 horas de emitida o de c, se adjunta descripción Contacto Juan Carlos Reckmann V 992591995;Se cotiza lo solicitado, se entrega en 24 horas de emitida o de c, se adjunta descripción Contacto Juan Carlos Reckmann V 992591995;568864423;1367875;1952026;;5
1057532-671-COT25;8.109.519-1;SAID MAURICIO TARZIJAN JULIAN;1;3;El valor ofertado sobrepasa el monto máximo disponible para la compra.;0;;;2025-09-10T11:45:30.470Z;2025-10-10T11:43:31Z;659750;125353;0;785103;IVA;19;SE ADJUNTA COTIZACION, ENTREGA 2 DIAS SIN COSTO.;SE ADJUNTA COTIZACION, ENTREGA 2 DIAS SIN COSTO.;568850913;580589;1149490;;5
1057532-666-COT25;76.717.542-6;ELASUR SPA.;1;2;;1;12;53435039;2025-09-08T21:59:51.807Z;2025-10-08T21:50:25Z;382000;72580;0;454580;IVA;19;Plazo de entrega 3 días, en recinto indicado en licitación.;Plazo de entrega 3 días, en recinto indicado en licitación.;568808584;1359690;1943918;1;8
1057532-666-COT25;10.535.089-9;GONZALO PARADA ZÚÑIGA;1;2;;0;;;2025-09-10T09:57:48.400Z;2025-10-10T09:53:21Z;544374;103431;0;647805;IVA;19;Se cotiza lo requerido. Flete incluido. Plazo de entrega de 3 a 5 dias habiles. Se adjunta ficha tecnica de lo ofertado.-;Se cotiza lo requerido. Flete incluido. Plazo de entrega de 3 a 5 dias habiles. Se adjunta ficha tecnica de lo ofertado.-;568846493;161632;158288;;8
1057532-649-COT25;77.704.078-2;EYB COMERCIAL LIMITADA;1;2;;1;12;53434629;2025-09-03T19:36:40.543Z;2025-10-03T19:35:48Z;167400;31806;0;199206;IVA;19;EN ADJUNTO LO COTIZADO PARA CORRECTA EVALUACIÓN (COTIZACIÓN DETALLADA E IMAGEN REAL DEL PRODUCTO OFERTADO). ENTREGA EN LA DIRECCIÓN DE DESPACHO INDICADA, SIN COSTO PARA EL SERVICIO. Consultas a contacto@eybcomercial.com +56964220176.;EN ADJUNTO LO COTIZADO PARA CORRECTA EVALUACIÓN (COTIZACIÓN DETALLADA E IMAGEN REAL DEL PRODUCTO OFERTADO). ENTREGA EN LA DIRECCIÓN DE DESPACHO INDICADA, SIN COSTO PARA EL SERVICIO. Consultas a contacto@eybcomercial.com +56964220176.;568724107;1276271;1861880;1;1
1057532-657-COT25;76.814.443-5;COMERCIALIZADORA ABASTEC SPA;1;2;;1;12;53434499;2025-09-07T18:56:37.093Z;2025-10-07T18:55:52Z;136000;25840;0;161840;IVA;19;DESPACHO SIN CARGO;DESPACHO SIN CARGO;568784759;1002470;1593256;1;2
1057532-657-COT25;15.895.087-1;MARCELO ALEJANDRO DIAZ FREUDE;1;2;;0;;;2025-09-08T10:40:25Z;2025-10-08T10:24:13Z;170000;32300;0;202300;IVA;19;SE OFERTAN PRODUCTOS DE ACUERDO A ESPECIFICACIONES TECNICAS. PLAZO ENTREGA 2 DIAS. CONSULTAS A MARCELO DIAZ 965964731 MAIL: MDIAZFREUDE@GMAIL.COM;SE OFERTAN PRODUCTOS DE ACUERDO A ESPECIFICACIONES TECNICAS. PLAZO ENTREGA 2 DIAS. CONSULTAS A MARCELO DIAZ 965964731 MAIL: MDIAZFREUDE@GMAIL.COM;568792205;1339603;1924117;;2
