CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-193-COT26;88.248.700-8;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;1200;180000
1057532-193-COT26;77.585.800-1;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;1487;223050
1057532-193-COT26;6.060.811-3;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;2300;345000
1057532-193-COT26;76.098.470-1;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;2450;367500
1057532-193-COT26;77.566.418-5;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;2455;368250
1057532-193-COT26;78.321.973-5;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;3244;486600
1057532-188-COT26;76.356.855-5;44121618;Tijeras;"Tijera de oficina 7.5"" ergonómica 19 cm unidad";3;788;2364
1057532-188-COT26;76.356.855-5;44121615;Corcheteras;Corchetera oficina 20 hojas metal/plástico 26/6mm unidad;2;1738;3476
1057532-188-COT26;76.356.855-5;44121635;Portarrollos de cinta adhesiva;Dispensador de Cinta Adhesiva de color negro;3;1288;3864
1057532-188-COT26;76.356.855-5;31201505;Cinta adhesiva de doble cara;Cinta doble contacto, 18mmx50m;3;1053;3159
1057532-188-COT26;76.356.855-5;60101722;Libretas de notas;Block Carta 7 Mm 80 Hojas;4;1100;4400
1057532-188-COT26;76.356.855-5;56121303;Borradores;Borrador de Pizarra Económico Azul;2;350;700
1057532-188-COT26;76.356.855-5;44111503;Bandejas de correspondencia;Bandeja Organizador Documentos Escritorio 3 Niveles, color negro;2;8437;16874
1057532-188-COT26;76.356.855-5;44102001;Lámina para plastificar;Lámina Termolaminada Oficio 125 Mic de 100 Unidades;2;8154;16308
1057532-188-COT26;76.356.855-5;44111509;Portalápiz;Porta Lápiz Malla Metal Mediano, Color negro;3;965;2895
1057532-188-COT26;76.356.855-5;45101702;Guillotinas de imprenta;Guillotina de mesa, Metálica 30X37.5 cm;1;40004;40004
1057532-188-COT26;76.356.855-5;31201515;Cintas de papel;Cinta Masking, 24x40 m unidad;3;844;2532
1057532-188-COT26;76.356.855-5;14111525;Papel multiuso;opalina blanca, lisa, tamaño carta,;500;113;56500
1057532-188-COT26;76.356.855-5;44122011;Carpetas para archivos;Carpeta con fundas, tamaño oficio, color negro;4;1690;6760
1057532-188-COT26;76.356.855-5;31261501;Cubiertas y cajas de plástico;Caja 53x38x40 cm transparente;4;14942;59768
1057532-188-COT26;76.356.855-5;14111509;Artículos de papelería;Papel Couché Glossy Laser Carta Resma 250 hojas 130 grs para Laser;250;40;10000
1057532-188-COT26;77.961.005-5;44121618;Tijeras;"Tijera de oficina 7.5"" ergonómica 19 cm unidad";3;1474;4422
1057532-188-COT26;77.961.005-5;44121615;Corcheteras;Corchetera oficina 20 hojas metal/plástico 26/6mm unidad;2;1760;3520
1057532-188-COT26;77.961.005-5;44121635;Portarrollos de cinta adhesiva;Dispensador de Cinta Adhesiva de color negro;3;1240;3720
1057532-188-COT26;77.961.005-5;31201505;Cinta adhesiva de doble cara;Cinta doble contacto, 18mmx50m;3;1217;3651
1057532-188-COT26;77.961.005-5;60101722;Libretas de notas;Block Carta 7 Mm 80 Hojas;4;1528;6112
1057532-188-COT26;77.961.005-5;56121303;Borradores;Borrador de Pizarra Económico Azul;2;493;986
1057532-188-COT26;77.961.005-5;44111503;Bandejas de correspondencia;Bandeja Organizador Documentos Escritorio 3 Niveles, color negro;2;6942;13884
1057532-188-COT26;77.961.005-5;44102001;Lámina para plastificar;Lámina Termolaminada Oficio 125 Mic de 100 Unidades;2;9419;18838
1057532-188-COT26;77.961.005-5;44111509;Portalápiz;Porta Lápiz Malla Metal Mediano, Color negro;3;1021;3063
1057532-188-COT26;77.961.005-5;45101702;Guillotinas de imprenta;Guillotina de mesa, Metálica 30X37.5 cm;1;38123;38123
1057532-188-COT26;77.961.005-5;31201515;Cintas de papel;Cinta Masking, 24x40 m unidad;3;796;2388
1057532-188-COT26;77.961.005-5;14111525;Papel multiuso;opalina blanca, lisa, tamaño carta,;500;108;54000
1057532-188-COT26;77.961.005-5;44122011;Carpetas para archivos;Carpeta con fundas, tamaño oficio, color negro;4;1521;6084
1057532-188-COT26;77.961.005-5;31261501;Cubiertas y cajas de plástico;Caja 53x38x40 cm transparente;4;10986;43944
1057532-188-COT26;77.961.005-5;14111509;Artículos de papelería;Papel Couché Glossy Laser Carta Resma 250 hojas 130 grs para Laser;250;121;30250
1057532-188-COT26;76.888.386-6;44121618;Tijeras;"Tijera de oficina 7.5"" ergonómica 19 cm unidad";3;2500;7500
1057532-188-COT26;76.888.386-6;44121615;Corcheteras;Corchetera oficina 20 hojas metal/plástico 26/6mm unidad;2;5000;10000
1057532-188-COT26;76.888.386-6;44121635;Portarrollos de cinta adhesiva;Dispensador de Cinta Adhesiva de color negro;3;2100;6300
1057532-188-COT26;76.888.386-6;31201505;Cinta adhesiva de doble cara;Cinta doble contacto, 18mmx50m;3;2000;6000
1057532-188-COT26;76.888.386-6;60101722;Libretas de notas;Block Carta 7 Mm 80 Hojas;4;1900;7600
1057532-188-COT26;76.888.386-6;56121303;Borradores;Borrador de Pizarra Económico Azul;2;2800;5600
1057532-188-COT26;76.888.386-6;44111503;Bandejas de correspondencia;Bandeja Organizador Documentos Escritorio 3 Niveles, color negro;2;11000;22000
1057532-188-COT26;76.888.386-6;44102001;Lámina para plastificar;Lámina Termolaminada Oficio 125 Mic de 100 Unidades;2;23000;46000
1057532-188-COT26;76.888.386-6;44111509;Portalápiz;Porta Lápiz Malla Metal Mediano, Color negro;3;2000;6000
1057532-188-COT26;76.888.386-6;45101702;Guillotinas de imprenta;Guillotina de mesa, Metálica 30X37.5 cm;1;63000;63000
