CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1077241-4-COT25;10.116.752-6;JUAN EDGARDO ÁLVAREZ QUEULO;1;2;;0;;;2025-01-16T19:28:33.820Z;2025-02-15T19:24:27Z;810001;0;1;810001;Exento;0;transporte personal ruta medica - calle 2025;transporte personal ruta medica - calle 2025;564292207;828060;1424458;;1
1077241-4-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-01-16T18:21:29.697Z;2025-02-15T18:21:20Z;975000;185250;0;1160250;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;564291229;1264522;1850423;;1
1057532-25-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-01-17T05:17:57.780Z;2025-02-16T05:17:48Z;1673768;318015.92;0;1991783;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;564299379;1264522;1850423;;1
1057532-25-COT25;15.310.803-K;VIVIANA ALEJANDRA CARRASCO MORENO;1;2;;1;12;52045990;2025-01-17T15:18:26.120Z;2025-02-16T15:15:24Z;1758600;334134;0;2092734;IVA;19;Se oferta el total de los productos, plazo de entrega según lo solicitado. Atentamente Viviana Carrasco +56948598529;Se oferta el total de los productos, plazo de entrega según lo solicitado. Atentamente Viviana Carrasco +56948598529;564312504;1216980;1804675;1;1
1057532-25-COT25;76.585.252-8;Marketing & Eventos Claudio Andres Pincheira Moran;1;2;;0;;;2025-01-17T12:15:37.567Z;2025-02-16T11:47:33Z;4352000;826880;0;5178880;IVA;19;SE ADJUNTA COTIZACION, ENTREGAS PARCIALIZADAS LOS DIAS JUEVES DE CADA SEMANA EN HORARIO DIURNO. PRIMERA ENTREGA 3 DIAS HABILES UNA VEZ ADJUDICADO.;SE ADJUNTA COTIZACION, ENTREGAS PARCIALIZADAS LOS DIAS JUEVES DE CADA SEMANA EN HORARIO DIURNO. PRIMERA ENTREGA 3 DIAS HABILES UNA VEZ ADJUDICADO.;564307758;898276;1492725;;1
1057532-26-COT25;76.202.140-4;CEEL INGENIERIA SPA;1;2;;1;12;52045739;2025-01-17T11:32:50.270Z;2025-02-16T11:28:22Z;215609;40965.71;0;256574;IVA;19;SE OFRECEN PANELES 60X60 48W Y KIT DE EMRGENCIA PARA LOS MISMOS DE OTRA MARCA Puesta en envió 2 días hábiles luego de aceptada La orden de compra. 964196819 CEEL INGENIERIA. CEELINGHDQB@GMAIL.COM;SE OFRECEN PANELES 60X60 48W Y KIT DE EMRGENCIA PARA LOS MISMOS DE OTRA MARCA Puesta en envió 2 días hábiles luego de aceptada La orden de compra. 964196819 CEEL INGENIERIA. CEELINGHDQB@GMAIL.COM;564306337;617498;1213793;1;5
1057532-26-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-01-17T05:38:57.803Z;2025-02-16T05:38:44Z;326836;62098.84;0;388934;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;564299608;1264522;1850423;;5
1057532-22-COT25;77.806.000-0;COMERCIAL RED OFFICE SUR LIMITADA;1;2;;0;;;2025-01-14T12:34:27.377Z;2025-02-13T12:19:12Z;81000;15390;0;96390;IVA;19;SE ADJUNTA COT.FORMAL ,SE SUGUIERE REVISAR LA COTIZACION PARA VER LOS ARTICULOS OFERTADOS ,DESPACHO INCLUIDO ,ENTREGA 5 DÍAS HÁBILES . CONTACTO: clara.sanchez@redoffice.cl +56926971624;SE ADJUNTA COT.FORMAL ,SE SUGUIERE REVISAR LA COTIZACION PARA VER LOS ARTICULOS OFERTADOS ,DESPACHO INCLUIDO ,ENTREGA 5 DÍAS HÁBILES . CONTACTO: clara.sanchez@redoffice.cl +56926971624;564226270;43922;43128;;3
1057532-22-COT25;79.668.170-5;DISTRIBUIDORA ABSA SPA;1;2;;1;12;52045447;2025-01-14T13:52:29.020Z;2025-02-13T13:30:33Z;89500;17005;0;106505;IVA;19;Cotizacion adjunta, Despacho incluido;Cotizacion adjunta, Despacho incluido;564228551;21683;22219;1;3
1057532-22-COT25;76.955.038-0;IMPORTADORA Y COMERCIALIZADORA FERVET ON LINE LIMITADA;1;2;;0;;;2025-01-13T16:46:37.253Z;2025-02-12T16:39:58Z;94763;18004.97;4513;112767;IVA;19;Despacho 7 días hábiles.-;Despacho 7 días hábiles.-;564204327;1073023;1664623;;3
