CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-454-COT25;76.759.642-1;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;1;2;;0;9;52973302;2025-06-26T13:29:47.117Z;2025-07-26T13:26:19Z;259900;49381;0;309281;IVA;19;Se cotizan todos los productos solicitados.  Se entrega en 5 di´as ha´biles. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;Se cotizan todos los productos solicitados.  Se entrega en 5 di´as ha´biles. Garanti´a de 13 meses. Precio lo incluye todo. Consultar para coordinar: Cristian Sanchez 995797454 o Metalelectriclimitada@gmail.com. Se adjunta cotizacion con ficha tecnica.;567323847;1146969;1736557;0;1
1057532-454-COT25;77.995.107-3;INGENIERÍA Y CONSTRUCCIÓN ARCO AUSTRAL SPA;1;2;;1;12;53029021;2025-06-26T16:26:36.413Z;2025-07-26T16:26:22Z;269450;51195.5;0;320645;IVA;19;Reparación de cerco de acceso. arcoaustral.spa@gmail.com;Reparación de cerco de acceso. arcoaustral.spa@gmail.com;567329835;1442559;2024211;1;1
1057532-454-COT25;78.117.717-2;ARRIENDOS Y CONSTRUCCIONES PATNI LIMITADA;1;2;;0;;;2025-06-25T21:59:26.063Z;2025-07-25T21:09:50Z;396740;75380.6;60000;472120;IVA;19;Se adjunta cotización según especificaciones técnicas (31) y una adicional recomendada. (31.1);Se adjunta cotización según especificaciones técnicas (31) y una adicional recomendada. (31.1);567307460;1454162;2035585;;1
1057532-435-COT25;78.093.633-9;CASA MARU CHILE SPA;1;2;;0;11;52944834;2025-06-18T10:59:38.423Z;2025-07-18T10:51:35Z;799500;151905;0;951405;IVA;19;Se adjunta cotizacion del producto ofertado con plazo de entrega 3 dias habiles despacho incluido;Se adjunta cotizacion del producto ofertado con plazo de entrega 3 dias habiles despacho incluido;567175377;1457917;2039273;0;1
1057532-435-COT25;77.939.383-6;COMERCIALIZADORA VYB SPA;1;2;;1;12;53027894;2025-06-18T13:16:16.397Z;2025-07-18T12:09:53Z;850000;161500;0;1011500;IVA;19;Cotizacion incluye despacho  Plazo de entrega 3 dias  ventasvyb1@gmail.com - 964039412;Cotizacion incluye despacho  Plazo de entrega 3 dias  ventasvyb1@gmail.com - 964039412;567180727;1381194;1964099;1;1
1057532-435-COT25;15.895.087-1;MARCELO ALEJANDRO DIAZ FREUDE;1;2;;0;;;2025-06-17T21:45:54.263Z;2025-07-17T21:40:06Z;870000;165300;0;1035300;IVA;19;SE OFERTAN PRODUCTOS DE ACUERDO A ESPECIFICACIONES TECNICAS. PLAZO ENTREGA 2 DIAS. CONSULTAS A MARCELO DIAZ 965964731 MAIL: MDIAZFREUDE@GMAIL.COM;SE OFERTAN PRODUCTOS DE ACUERDO A ESPECIFICACIONES TECNICAS. PLAZO ENTREGA 2 DIAS. CONSULTAS A MARCELO DIAZ 965964731 MAIL: MDIAZFREUDE@GMAIL.COM;567166972;1339603;1924117;;1
1057532-435-COT25;77.862.254-8;COMERCIAL MAT'S SPA;1;2;;0;;;2025-06-17T22:18:19.120Z;2025-07-17T22:07:16Z;873000;165870;0;1038870;IVA;19;PAQUETE PAÑAL ADULTO 36 UDS TALLA G MARCA COTIDIAN, ENTREGA 3 DIAS;PAQUETE PAÑAL ADULTO 36 UDS TALLA G MARCA COTIDIAN, ENTREGA 3 DIAS;567167529;1389208;1971939;;1
1057532-435-COT25;77.480.269-K;NEW SMART BAGS SPA;1;2;;0;;;2025-06-17T12:32:32.430Z;2025-07-17T12:25:27Z;918150;174448.5;0;1092598;IVA;19;Se adjunta cotización y ficha técnica. Entrega en 3 días una vez realizada Orden de Compra. Garantía en todos los productos. Contacto: +56 9 3652 0309 ventas@smartbags.cl DEPACHO INCLUIDO SIN COSTO ADICIONAL;Se adjunta cotización y ficha técnica. Entrega en 3 días una vez realizada Orden de Compra. Garantía en todos los productos. Contacto: +56 9 3652 0309 ventas@smartbags.cl DEPACHO INCLUIDO SIN COSTO ADICIONAL;567152366;1325403;1910129;;1
1057532-435-COT25;11.163.722-9;ANGELA CLAUDIA MARAMBIO DEL CANTO;1;2;;0;;;2025-06-17T21:02:20.297Z;2025-07-17T20:56:22Z;949950;180490.5;0;1130440;IVA;19;SE ADJUNTAN ANEXOS;SE ADJUNTAN ANEXOS;567166365;1040208;1633639;;1
1057532-435-COT25;76.759.732-0;IMPORTADORA EDIMAR ALEXIS CARRERA HIDALGO E.I.R.L.;1;2;;0;;;2025-06-17T13:47:01.783Z;2025-07-17T13:41:20Z;958600;182134;0;1140734;IVA;19;SE COTIZA SEGÚN CANTIDAD Y ESPECIFICACIONES REQUERIDAS. PLAZO DE ENTREGA 2 DÍAS, INCLUYE DESPACHO. SE ADJUNTA FICHA TÉCNICA.;SE COTIZA SEGÚN CANTIDAD Y ESPECIFICACIONES REQUERIDAS. PLAZO DE ENTREGA 2 DÍAS, INCLUYE DESPACHO. SE ADJUNTA FICHA TÉCNICA.;567154831;1077598;1669019;;1
