CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-831-COT25;77.278.678-6;72102602;Instalación de ventanas, puertas o accesorios;Instalación de cerraduras digitales en COSAM Oriente en puertas de acceso a funcionarios, Farmacia y Bodega de Farmacia. Según ESPECIFICACION adjunta.;1;1825714;1825714
1057532-831-COT25;76.421.101-4;72102602;Instalación de ventanas, puertas o accesorios;Instalación de cerraduras digitales en COSAM Oriente en puertas de acceso a funcionarios, Farmacia y Bodega de Farmacia. Según ESPECIFICACION adjunta.;1;1849915;1849915
1057532-831-COT25;77.714.157-0;72102602;Instalación de ventanas, puertas o accesorios;Instalación de cerraduras digitales en COSAM Oriente en puertas de acceso a funcionarios, Farmacia y Bodega de Farmacia. Según ESPECIFICACION adjunta.;1;1875630;1875630
1057532-773-COT25;78.011.198-4;42251610;Pelotas o accesorios terapéuticos;Balón terpautico 65 cm, según especificaciones adjuntas.;10;7373;73730
1057532-773-COT25;78.011.198-4;31162102;Anclajes de cuña;Cuña impermeable, según especificaciones adjuntas.;2;44243;88486
1057532-773-COT25;78.011.198-4;60105610;Materiales educativos sobre el ejercicio o el control del peso;Tobillera de 1.5 kg., según especificaciones adjuntas.;10;4238;42380
1057532-773-COT25;78.011.198-4;60105610;Materiales educativos sobre el ejercicio o el control del peso;Tobillera de 2 kg., según especificaciones adjuntas.;10;4902;49020
1057532-773-COT25;78.011.198-4;42251612;Pesas, accesorios o sets para rehabilitación o terapia;Set de Rack + 30 kg. de mancuernas de vinilo (desde 1 kg a 5 kg.), según especificaciones adjuntas.;1;127801;127801
1057532-773-COT25;78.011.198-4;49201601;Pesas;Pesa Rusa (Kettlebell) 6 kg., según especificaciones adjuntas.;1;20879;20879
1057532-773-COT25;78.011.198-4;49201601;Pesas;Pesa Rusa (Kettlebell) 8 kg., según especificaciones adjuntas.;1;27023;27023
1057532-773-COT25;78.011.198-4;49201609;Bandas de resistencia;Rollo banda elástica resistencia azul, según especificaciones adjuntas.;2;67581;135162
1057532-773-COT25;78.011.198-4;49201609;Bandas de resistencia;Rollo banda elástica resistencia verde, según especificaciones adjuntas.;2;52833;105666
1057532-773-COT25;78.011.198-4;49201609;Bandas de resistencia;Rollo banda elástica resistencia amarillo, según especificaciones adjuntas.;2;39314;78628
1057532-773-COT25;78.011.198-4;42251610;Pelotas o accesorios terapéuticos;Rollo terapeutico inflable, según especificaciones adjuntas.;1;61325;61325
1057532-773-COT25;78.011.198-4;42251618;Aparatos para ejercicios de rehabilitación o terapia de muñeca;Set de 3 ejercitadores para mano y dedos, según especificaciones adjuntas.;2;36746;73492
1057532-773-COT25;78.011.198-4;42251608;Bandas para ejercicios de resistencia, masilla o tubos para rehabilitación o terapia;Set de tubos masticables para deglución, según especificaciones adjuntas.;1;61448;61448
1057532-773-COT25;78.011.198-4;42251610;Pelotas o accesorios terapéuticos;Balón inflable de 25 cms., según especificaciones adjuntas.;3;2445;7335
1057532-773-COT25;78.011.198-4;49201608;Tensor de mano;Set de barras de flexión (Flexbars), según especificaciones adjuntas.;2;64841;129682
1057532-773-COT25;78.011.198-4;56101519;Mesas;Mesa de madera con escotadura para silla de ruedas, según especificaciones adjuntas.;5;92173;460865
1057532-773-COT25;78.011.198-4;46182306;Cinturones de seguridad;Cinturón de transferencia o de seguridad, según especificaciones adjuntas.;3;25794;77382
1057532-773-COT25;78.011.198-4;42251608;Bandas para ejercicios de resistencia, masilla o tubos para rehabilitación o terapia;Pack de 3 extensores de dedos + 3 anillos flexionadores, según especificaciones adjuntas.;3;7360;22080
1057532-773-COT25;78.011.198-4;42251802;Cajas para levantar o accesorios para rehabilitación o terapia;Caja de terapia de espejo, según especificaciones adjuntas.;1;221094;221094
1057532-773-COT25;78.011.198-4;42141705;Almohadillas, cojines o almohadas para posicionar el enfermo;Cojín para mover enfermos, según especificaciones adjuntas.;2;9818;19636
1057532-773-COT25;78.011.198-4;49201606;Pesas de entrenamiento;Par de mancuerna 1 kg., según especificaciones adjuntas.;5;6009;30045
1057532-773-COT25;78.011.198-4;49201606;Pesas de entrenamiento;Par de mancuerna 2 kg., según especificaciones adjuntas.;5;11907;59535
1057532-773-COT25;78.011.198-4;42251608;Bandas para ejercicios de resistencia, masilla o tubos para rehabilitación o terapia;Set de bandas elásticas de resistencia tubulares Pro con agarres, según especificaciones adjuntas.;5;6131;30655
