CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-720-COT25;96.556.940-5;44122011;Carpetas para archivos;CARPETA PLASTIFICADA C/ACCOCLIP OFICIO// cantidad a entregar mensual 300 unidades;1200;383;459600
1057532-720-COT25;96.556.940-5;44122011;Carpetas para archivos;CARPETA VINILICA TAMAÑO CARTA (T/TRANSPARENTE)//cantidad a entregar mensual 10 unidades;120;548;65760
1057532-720-COT25;96.556.940-5;44122011;Carpetas para archivos;CARPETA VINILICA TAMAÑO OFICIO (T/TRANSPARENTE)//cantidad a entregar mensual 10 unidades;120;610;73200
1057532-720-COT25;96.556.940-5;44122103;Corchetes;CORCHETES 23/8 CAJA X 1000 UNIDADES//cantidad a entregar mensual 3 cajas;36;967;34812
1057532-720-COT25;96.556.940-5;44121626;Dedales;DEDALES DE GOMA Nº 12, Nº11/ caja de 12 unidades//cantidad a entregar mensual 10 cajas;120;143;17160
1057532-720-COT25;96.556.940-5;44122101;Gomas elásticas;ELASTICOS EN BOLSA /60x1,6mm/Bolsa de 250 grs.//cantidad entregar 50 bolsas mesuales.;600;1344;806400
1057532-720-COT25;96.556.940-5;14111530;Notas de papel autoadhesivo;LOMO ARCHIVADOR AUTOADHESIVO ANCHO (DISTINTOS COLORES)//cantidad entregar 10 Sobres mesuales.;120;916;109920
1057532-720-COT25;96.556.940-5;44121506;Sobres estándar;SOBRES CARTA PEQUEÑO (PARA CARTAS)// 1 paquete de 25 unidades, entrega mensual;12;973;11676
1057532-720-COT25;96.556.940-5;44121506;Sobres estándar;SOBRE TAMAÑO REVISTERO // 1 paquete de 25 unidades, entrega mensual;12;3325;39900
1057532-720-COT25;96.556.940-5;44121506;Sobres estándar;SOBRE EXTRA SACO BLANCO 30.5 X 39.5//1 paquete de 25 unidades, entrega mensual;12;3906;46872
1057532-720-COT25;96.556.940-5;60121702;Tinta para timbres;TINTA TAMPON X 40 CC COLOR NEGRO// entrega de 5 frascos mensuales;60;1157;69420
1057532-720-COT25;96.556.940-5;60121702;Tinta para timbres;TINTA TAMPON X 40 CC COLOR VIOLETA//entrega de 5 frascos mensuales;60;1406;84360
1057532-720-COT25;77.989.117-8;44122011;Carpetas para archivos;CARPETA PLASTIFICADA C/ACCOCLIP OFICIO// cantidad a entregar mensual 300 unidades;1200;1000;1200000
1057532-720-COT25;77.989.117-8;44122011;Carpetas para archivos;CARPETA VINILICA TAMAÑO CARTA (T/TRANSPARENTE)//cantidad a entregar mensual 10 unidades;120;2300;276000
1057532-720-COT25;77.989.117-8;44122011;Carpetas para archivos;CARPETA VINILICA TAMAÑO OFICIO (T/TRANSPARENTE)//cantidad a entregar mensual 10 unidades;120;2300;276000
1057532-720-COT25;77.989.117-8;44122103;Corchetes;CORCHETES 23/8 CAJA X 1000 UNIDADES//cantidad a entregar mensual 3 cajas;36;3000;108000
1057532-720-COT25;77.989.117-8;44121626;Dedales;DEDALES DE GOMA Nº 12, Nº11/ caja de 12 unidades//cantidad a entregar mensual 10 cajas;120;1200;144000
1057532-720-COT25;77.989.117-8;44122101;Gomas elásticas;ELASTICOS EN BOLSA /60x1,6mm/Bolsa de 250 grs.//cantidad entregar 50 bolsas mesuales.;600;700;420000
1057532-720-COT25;77.989.117-8;14111530;Notas de papel autoadhesivo;LOMO ARCHIVADOR AUTOADHESIVO ANCHO (DISTINTOS COLORES)//cantidad entregar 10 Sobres mesuales.;120;1200;144000
1057532-720-COT25;77.989.117-8;44121506;Sobres estándar;SOBRES CARTA PEQUEÑO (PARA CARTAS)// 1 paquete de 25 unidades, entrega mensual;12;1300;15600
1057532-720-COT25;77.989.117-8;44121506;Sobres estándar;SOBRE TAMAÑO REVISTERO // 1 paquete de 25 unidades, entrega mensual;12;2000;24000
1057532-720-COT25;77.989.117-8;44121506;Sobres estándar;SOBRE EXTRA SACO BLANCO 30.5 X 39.5//1 paquete de 25 unidades, entrega mensual;12;3000;36000
1057532-720-COT25;77.989.117-8;60121702;Tinta para timbres;TINTA TAMPON X 40 CC COLOR NEGRO// entrega de 5 frascos mensuales;60;4000;240000
1057532-720-COT25;77.989.117-8;60121702;Tinta para timbres;TINTA TAMPON X 40 CC COLOR VIOLETA//entrega de 5 frascos mensuales;60;10000;600000
