CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-232-COT25;77.542.429-K;CRISTALIA CHILE SPA;1;2;;0;;;2025-04-15T09:34:10.817Z;2025-05-15T09:32:56Z;50000;9500;0;59500;IVA;19;DIAZEPAM 10 MG COMPRIMIDOS CAJA X 200UNDS COMPRIMIDOS MARCA COMPAZ 10mg Com - 20bl x 10 V 30-04-2026 POR LAB CRISTALIA DESP 3 DIAS HABILES ADJUNTAMOS EXPERIENCIA EN MP MIGUEL.MORA@LABORATORIOCRISTALIA.CL MONTO MIN DESP 60000 NETOS;DIAZEPAM 10 MG COMPRIMIDOS CAJA X 200UNDS COMPRIMIDOS MARCA COMPAZ 10mg Com - 20bl x 10 V 30-04-2026 POR LAB CRISTALIA DESP 3 DIAS HABILES ADJUNTAMOS EXPERIENCIA EN MP MIGUEL.MORA@LABORATORIOCRISTALIA.CL MONTO MIN DESP 60000 NETOS;565960787;1320372;1905168;;1
1057532-232-COT25;77.337.544-5;SCM PHARMA SPA;1;2;;1;12;52542845;2025-04-15T15:33:30.087Z;2025-05-15T15:31:05Z;50000;9500;0;59500;IVA;19;Se adjunta cotización detallada, Contacto F. 225104550, contacto@scmpharma.cl, Despacho sin costo, Envio 48 a 72 horas- monto mínimo de despacho $ 50.000.-  Cotización valida  por 15 días.;Se adjunta cotización detallada, Contacto F. 225104550, contacto@scmpharma.cl, Despacho sin costo, Envio 48 a 72 horas- monto mínimo de despacho $ 50.000.-  Cotización valida  por 15 días.;565973243;1185307;1773777;1;1
1057532-232-COT25;78.583.750-9;COMERCIAL ETHOS S A;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-04-14T15:17:23.603Z;2025-05-14T15:15:31Z;100000;19000;0;119000;IVA;19;DIAZEPAM DIAZEPAM [BE] 10 MG 20 COMP. MIDLAB VENCE 28-02-2028 stock disponible para entrega inmediata  Despacho incluido de 24-72 horas para información Contactar a Maria Luisa Orellanes telf. 930559034 morellanes@ethoschile.cl;DIAZEPAM DIAZEPAM [BE] 10 MG 20 COMP. MIDLAB VENCE 28-02-2028 stock disponible para entrega inmediata  Despacho incluido de 24-72 horas para información Contactar a Maria Luisa Orellanes telf. 930559034 morellanes@ethoschile.cl;565945949;80856;78647;;1
1057532-232-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-04-14T23:56:12.450Z;2025-05-14T23:55:54Z;172000;32680;0;204680;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;565956894;1264522;1850423;;1
1057532-235-COT25;77.071.344-7;COMERCIAL CON1CLICK SPA;1;2;;0;;;2025-04-15T21:24:05.117Z;2025-05-15T21:11:29Z;718470;136509.3;0;854979;IVA;19;VALOR INCLUYE DESPACHO - SE ADJUNTA COTIZACIÓN Y ESPECIFICACIONES - ENTREGA 15 DÍAS -jlopez@con1click.cl-978358598;VALOR INCLUYE DESPACHO - SE ADJUNTA COTIZACIÓN Y ESPECIFICACIONES - ENTREGA 15 DÍAS -jlopez@con1click.cl-978358598;565981351;1251460;1837558;;5
1057532-235-COT25;76.074.614-2;PCINBOX SPA;1;2;;1;12;52542663;2025-04-15T21:24:15.160Z;2025-05-15T21:20:50Z;1223820;232525.8;0;1456345;IVA;19;PRODUCTOS ORIGINALES Y EN STOCK. DESPACHO 3 A  5 DIAS HABILES.;PRODUCTOS ORIGINALES Y EN STOCK. DESPACHO 3 A  5 DIAS HABILES.;565981359;820816;1417412;1;5
1057532-235-COT25;76.209.015-5;SOCIEDAD INMOBILIARIA Y PRESTADORA DE SERVICIOS MEDICOS VIVIRSALUD LIM;1;2;;0;;;2025-04-15T17:32:34.670Z;2025-05-15T17:31:55Z;1440000;273600;0;1713600;IVA;19;SE COTIZA TINTA.  DESPACHO EN 3 DÍAS HÁBILES. FLETE INCLUIDO. COTIZA MATÍAS SALGADO. +56984815557.  MSALGADO@VIVIRSALUD.CL;SE COTIZA TINTA.  DESPACHO EN 3 DÍAS HÁBILES. FLETE INCLUIDO. COTIZA MATÍAS SALGADO. +56984815557.  MSALGADO@VIVIRSALUD.CL;565977285;707950;1308209;;5
1057532-235-COT25;77.442.843-7;COMERCIAL INK SPA;1;2;;0;;;2025-04-14T16:35:03.807Z;2025-05-14T16:15:44Z;1886000;358340;50000;2244340;IVA;19;SE ENVÍA COTIZACIÓN ADJUNTA CON PRODUCTOS NUEVOS, ORIGINALES Y SELLADOS. GARANTIA DE 1 AÑO, DESPACHO EN 48 HORAS DESDE LA RECEPCION Y ACEPTACION DE LA ORDEN DE COMPRA/COSTO DE DESPACHO SE INDICA EN COTIZACIÓN FORMAL ADJUNTA.  WWW.INKCHILE.COM;SE ENVÍA COTIZACIÓN ADJUNTA CON PRODUCTOS NUEVOS, ORIGINALES Y SELLADOS. GARANTIA DE 1 AÑO, DESPACHO EN 48 HORAS DESDE LA RECEPCION Y ACEPTACION DE LA ORDEN DE COMPRA/COSTO DE DESPACHO SE INDICA EN COTIZACIÓN FORMAL ADJUNTA.  WWW.INKCHILE.COM;565948147;1219530;1807145;;5
1057532-235-COT25;77.660.833-5;INGENIERÍA , SERVICIOS Y ABASTECIMIENTO ISEVEN LIMITADA;1;2;;0;;;2025-04-15T01:36:37.440Z;2025-05-15T01:36:13Z;1919739;364750.41;0;2284489;IVA;19;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;Se incluye todo lo requerido. Para consultas escribir a contacto@ISEVENCHILE.cl o al teléfono +56 22 927 27 95;565957698;1264522;1850423;;5
1057532-229-COT25;78.121.571-6;IFR SPA;1;2;;1;12;52542025;2025-04-14T14:20:06.167Z;2025-05-14T14:18:09Z;120000;22800;0;142800;IVA;19;ifrspa.ventas.- Entrega 2 a 5 días hab. 30 días fecha de factura;ifrspa.ventas.- Entrega 2 a 5 días hab. 30 días fecha de factura;565944438;1440200;2021888;1;2
