CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-154-COT26;76.759.642-1;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;1;3;Proveedor no cumple con enviar formularios rellenados y firmados;0;;;2026-04-30T19:17:49.970Z;2026-05-30T19:13:59Z;31708;6025;0;37733;IVA;19;Cerradura pomo Adkar acero plateada con 3 llaves para dormitorio/oficina. Guantes industriales Max-Flex L300 con palma latex 6 pares (2x talla 8/S + 2x talla 9/M + 2x talla 10/L). Spray anticorrosivo multiuso 311g equivalente tecnico WD-40. Despacho inclu;Cerradura pomo Adkar acero plateada con 3 llaves para dormitorio/oficina. Guantes industriales Max-Flex L300 con palma latex 6 pares (2x talla 8/S + 2x talla 9/M + 2x talla 10/L). Spray anticorrosivo multiuso 311g equivalente tecnico WD-40. Despacho inclu;573053463;1146969;1736557;;3
1057532-163-COT26;77.272.885-9;INVERSIONES SPAZIO SPA;1;2;;1;1;54746996;2026-04-27T11:06:45.140Z;2026-05-27T10:31:25Z;142856;27143;0;169999;IVA;19;Se adjunta cotización con información, detalles e imagenes de productos ofertados. Despacho gratis.;Se adjunta cotización con información, detalles e imagenes de productos ofertados. Despacho gratis.;572959168;1389992;1972708;1;2
1057532-163-COT26;77.354.084-5;EQUIPOS MÉDICOS CHILE SPA;1;2;;0;;;2026-04-27T10:15:17.557Z;2026-09-13T10:24:57Z;180000;34200;0;214200;IVA;19;Compra mínima de $100.000. Despacho incluido. Por favor revisar ficha técnica adjunta. DESPACHO 1-5 DIAS HABILES DUDAS O CONSULTAS AL +56 954105058 MARIA IGNACIA ESPINOZA m.espinoza@equiposmedicoschile.cl;Compra mínima de $100.000. Despacho incluido. Por favor revisar ficha técnica adjunta. DESPACHO 1-5 DIAS HABILES DUDAS O CONSULTAS AL +56 954105058 MARIA IGNACIA ESPINOZA m.espinoza@equiposmedicoschile.cl;572957392;1223245;1810770;;2
1057532-163-COT26;77.568.149-7;MANILA SPA;1;2;;0;;;2026-04-27T14:54:51.823Z;2026-05-27T14:49:54Z;210000;39900;10000;249900;IVA;19;Empresa de la Región de Los Lagos Contacto: +56 932742038 Consultas a: postulaciones.manila@gmail.com Despachos por bluexpress Despacho por chilexpress;Empresa de la Región de Los Lagos Contacto: +56 932742038 Consultas a: postulaciones.manila@gmail.com Despachos por bluexpress Despacho por chilexpress;572966215;1296136;1881425;;2
1057532-163-COT26;77.568.149-7;MANILA SPA;1;2;;0;;;2026-04-27T14:55:20.593Z;2026-05-27T14:49:54Z;210000;39900;10000;249900;IVA;19;Empresa de la Región de Los Lagos Contacto: +56 932742038 Consultas a: postulaciones.manila@gmail.com Despachos por bluexpress Despacho por chilexpress;Empresa de la Región de Los Lagos Contacto: +56 932742038 Consultas a: postulaciones.manila@gmail.com Despachos por bluexpress Despacho por chilexpress;572966230;1296136;1881425;;2
1057532-163-COT26;76.850.591-8;COMERCIALIZADORA MEDESPIC SPA;1;2;;0;;;2026-04-28T10:17:45.483Z;2026-05-28T10:18:01Z;229600;43624;0;273224;IVA;19;DESPACHO INCLUIDO ENTREGA DE 3-6 DIAS HABILES;DESPACHO INCLUIDO ENTREGA DE 3-6 DIAS HABILES;572982298;1077765;1669173;;2
1057532-163-COT26;77.209.881-2;DV NOVA INVERSIONES SPA;1;2;;0;;;2026-04-28T10:05:27.197Z;2026-05-28T09:50:41Z;318142;60447;0;378589;IVA;19;Se adjunta cotización con 3 a 5 días de entrega hábiles después de aceptada Orden de compra, cualquier consulta o información favor comunicarse Teléfono Contacto: +569 5334 5935 Email: contacto.dvnovainversiones@gmail.com;Se adjunta cotización con 3 a 5 días de entrega hábiles después de aceptada Orden de compra, cualquier consulta o información favor comunicarse Teléfono Contacto: +569 5334 5935 Email: contacto.dvnovainversiones@gmail.com;572981805;1405447;1987780;;2
1057532-163-COT26;78.027.120-5;DISTRIBUIDORA DE PRODUCTOS DE LABORATORIO DIPROLAB LIMITADA;1;2;;0;;;2026-04-27T21:44:16.740Z;2026-05-27T21:46:14Z;492840;93640;0;586480;IVA;19;IT1:Pesa Digital Pediátrica Balanza Bebés BEURER BY90 IT2:Calefactor por convección eléctrico SINDELEN EEP2200 1500W 18M2/CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;IT1:Pesa Digital Pediátrica Balanza Bebés BEURER BY90 IT2:Calefactor por convección eléctrico SINDELEN EEP2200 1500W 18M2/CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;572975253;40170;39563;;2
1057532-163-COT26;78.027.120-5;DISTRIBUIDORA DE PRODUCTOS DE LABORATORIO DIPROLAB LIMITADA;1;2;;0;;;2026-04-27T21:39:03.367Z;2026-05-27T21:41:01Z;1026360;195008;0;1221368;IVA;19;IT1:Pesa Digital Pediátrica Balanza Bebés  SECA 354 IT2:Calefactor por convección eléctrico SINDELEN EEP2200 1500W 18M2/CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;IT1:Pesa Digital Pediátrica Balanza Bebés  SECA 354 IT2:Calefactor por convección eléctrico SINDELEN EEP2200 1500W 18M2/CONTACTO: KAREN CRUZ FONO: 996394108 CHILECOMPRA@DIPROLAB.CL EMPRESA CON CERTIFICACION ISO 9001-13485//K;572975157;40170;39563;;2
1057532-157-COT26;76.759.642-1;SOLUCIONES Y MONTAJES METALELECTRIC LIMITADA;1;3;Oferente no adjunta formularios firmados.;0;;;2026-04-25T13:26:33.037Z;2026-05-25T11:30:18Z;246325;46802;0;293127;IVA;19;Cotizacion Metalelectric Ltda - 5 pares zapatos seguridad Nazca XR06 dielectrico anticlavo cumpliendo 100% specs F2. Plazo 5 dias habiles desde aceptacion OC. Despacho Blue incluido en valores. Anexos F1+F2 adjuntos.;Cotizacion Metalelectric Ltda - 5 pares zapatos seguridad Nazca XR06 dielectrico anticlavo cumpliendo 100% specs F2. Plazo 5 dias habiles desde aceptacion OC. Despacho Blue incluido en valores. Anexos F1+F2 adjuntos.;572944194;1146969;1736557;;5
1057532-157-COT26;78.129.445-4;RESCUECENTER SPA;1;3;Oferente no adjunta formularios firmados.;0;;;2026-04-25T12:33:12.377Z;2026-05-25T12:27:47Z;317015;60233;13000;377248;IVA;19;Despacho mediante Blue Express desde Santiago en 3 días hábiles a contar desde la aceptación de la orden de compra. Contacto: Sandra Honores - Sandra@rescuecenter.cl - 9 83198850, 1057532-157-COT26;Despacho mediante Blue Express desde Santiago en 3 días hábiles a contar desde la aceptación de la orden de compra. Contacto: Sandra Honores - Sandra@rescuecenter.cl - 9 83198850, 1057532-157-COT26;572943786;1453279;2034712;;5
1057532-157-COT26;78.158.096-1;IS INVERSIONES SPA;1;3;Oferente no adjunta formularios firmados.;0;;;2026-04-24T12:43:11.430Z;2026-05-24T12:40:13Z;423527;80470;0;503997;IVA;19;Entrega 2-5 días hábiles ventas.is.inversiones@gmail.com Wsp: +569 6124 2542 Respondemos a la brevedad.;Entrega 2-5 días hábiles ventas.is.inversiones@gmail.com Wsp: +569 6124 2542 Respondemos a la brevedad.;572928977;1494188;2073880;;5
