CodigoCompraAgil;RutProveedor;CodigoProducto;NombreProducto;Descripcion;Cantidad;PrecioUnitario;MontoTotalProducto
1057532-488-COT25;78.027.120-5;41116011;Reactivos de analizadores microbiológicos;Tabletas de Buffer fosfato pH 6.8 para preparación de solución tampón según WEISE. Concentración Na2HPO4 x 2 H2O 0,47 g/l y KH2PO4 0,47 g/l.  10 frascos en presentación de 100 tabletas. De acuerdo a bases técnicas adjuntas (imagen referencial).;10;1;10
1057532-488-COT25;78.027.120-5;41116105;Reactivos o soluciones químicos;Ácido clorhídrico fumante 37% de 1 L en envase de vidrio (requisitos obligatorios). De acuerdo a bases técnicas adjuntas (imagen referencial).;1;20000;20000
1057532-488-COT25;78.027.120-5;41116105;Reactivos o soluciones químicos;Tiras indicadoras de pH, incluye la medida 6,8 dentro de su escala colorimétrica (requisito obligatorio). Ideal que cuente con más de un color de medición. 2 cajas de 100 unidades. (200 tiras reactivas requeridas) De acuerdo a bases técnicas adjuntas (imagen referencial).;2;25960;51920
1057532-488-COT25;77.814.080-2;41116105;Reactivos o soluciones químicos;Ácido clorhídrico fumante 37% de 1 L en envase de vidrio (requisitos obligatorios). De acuerdo a bases técnicas adjuntas (imagen referencial).;1;56175;56175
1057532-488-COT25;77.814.080-2;41116011;Reactivos de analizadores microbiológicos;Tabletas de Buffer fosfato pH 6.8 para preparación de solución tampón según WEISE. Concentración Na2HPO4 x 2 H2O 0,47 g/l y KH2PO4 0,47 g/l.  10 frascos en presentación de 100 tabletas. De acuerdo a bases técnicas adjuntas (imagen referencial).;10;162225;1622250
1057532-488-COT25;77.814.080-2;41116105;Reactivos o soluciones químicos;Tiras indicadoras de pH, incluye la medida 6,8 dentro de su escala colorimétrica (requisito obligatorio). Ideal que cuente con más de un color de medición. 2 cajas de 100 unidades. (200 tiras reactivas requeridas) De acuerdo a bases técnicas adjuntas (imagen referencial).;2;37770;75540
1057922-73-COT25;93.020.000-k;23151803;Máquinas encapsuladoras;ENCAPSULADORA N° 3 / SEGUN ESPECIFICACIONES ADJUNTAS;1;3950000;3950000
1057532-486-COT25;76.759.642-1;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;66820;400920
1057532-486-COT25;76.576.352-5;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;75990;455940
1057532-486-COT25;78.079.155-1;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;84900;509400
1057532-486-COT25;77.704.078-2;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;89000;534000
1057532-486-COT25;76.877.288-6;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;112000;672000
1057532-486-COT25;78.027.120-5;42231901;Sacaleches o sus accesorios;Extractor de Leche Eléctrico Doble recargable, según especificaciones técnicas adjuntas.;6;598810;3592860
