CodigoCompraAgil;RutProveedor;RazonSocial;EsEMT;EstadoCotizacionID;JustificacionInadmisibilidad;ProveedorSeleccionado;EstadoPorComprador;IDOrdenCompra;FechaCreacion;FechaVigencia;ValorNeto;TotalImpuesto;MontoDespacho;MontoTotal;NombreImpuesto;PorcentajeImpuesto;DescripcionCotizacion;Descripcion;IDCotizacion;CodigoSucursalEmpresa;CodigoEmpresa;Activo;TotalProductosCotizados
1057532-552-COT25;79.722.860-5;WINKLER LIMITADA;0;2;;1;12;53313020;2025-08-13T15:20:56.637Z;2025-09-12T15:31:02Z;387000;73530;25000;460530;IVA;19;SE ADJUNTA COTIZACIÓN 565039. PLAZO ENTREGA 5 DÍAS HÁBILES FECHA ORDEN DE COMPRA.;SE ADJUNTA COTIZACIÓN 565039. PLAZO ENTREGA 5 DÍAS HÁBILES FECHA ORDEN DE COMPRA.;568277919;21803;22331;1;3
1057532-570-COT25;76.590.071-9;SIMMEDICAL SPA;1;2;;1;12;53311664;2025-08-19T21:39:08.210Z;2025-09-18T03:00:00Z;639740;121551;0;761291;IVA;19;Adjunto envio cotizacion y ficha tecnica de producto Entrega: GRATIS - 72 horas POST OC Ejecutiva: Alejandra jimenez - +56987950655 / Ajimenez@simmedical.cl;Adjunto envio cotizacion y ficha tecnica de producto Entrega: GRATIS - 72 horas POST OC Ejecutiva: Alejandra jimenez - +56987950655 / Ajimenez@simmedical.cl;568391490;969284;1561634;1;2
1057532-570-COT25;78.014.528-5;MATROMED SPA;1;2;;0;;;2025-08-20T00:01:17.580Z;2025-09-18T23:58:11Z;700000;133000;0;833000;IVA;19;ENTREGA 3 DIAS;ENTREGA 3 DIAS;568394194;1404561;1986916;;2
1057532-570-COT25;76.877.288-6;DISTRIBUIDORA DICOMERS SPA;1;2;;0;;;2025-08-12T18:16:33.450Z;2025-09-11T17:59:31Z;973400;184946;0;1158346;IVA;19;ENTREGA DE UNO A TRES DIAS HABILES;ENTREGA DE UNO A TRES DIAS HABILES;568252286;1085995;1677022;;2
1057532-570-COT25;76.626.211-2;HELPI MEDICAL SPA;1;2;;0;;;2025-08-15T13:21:40.093Z;2025-09-14T13:17:46Z;1501400;285266;0;1786666;IVA;19;FERULA PELVICA SAM (ORIGINAL), TORNIQUETE CAT GEN 7 (ORIGINAL). ENVIO EN 20 DIAS HABILES.;FERULA PELVICA SAM (ORIGINAL), TORNIQUETE CAT GEN 7 (ORIGINAL). ENVIO EN 20 DIAS HABILES.;568326567;920549;1514283;;2
1057532-570-COT25;78.027.120-5;DISTRIBUIDORA DE PRODUCTOS DE LABORATORIO DIPROLAB LIMITADA;1;2;;0;;;2025-08-20T09:52:34.093Z;2025-09-19T09:49:09Z;1834232;348504.08;0;2182736;IVA;19;Cotización adjunta según detalle - Contacto KAREN CRUZ - Fono 412620730 - Celular +569 96394108 - Correo chilecompra@diprolab.cl - Certificación ISO 9001 -13485 - TRAZABILIDAD N°226 T-J;Cotización adjunta según detalle - Contacto KAREN CRUZ - Fono 412620730 - Celular +569 96394108 - Correo chilecompra@diprolab.cl - Certificación ISO 9001 -13485 - TRAZABILIDAD N°226 T-J;568399865;40170;39563;;2
1057532-570-COT25;76.506.381-7;IMPORTCHILE.COM SPA;1;2;;0;;;2025-08-17T13:55:42.883Z;2025-09-16T13:45:52Z;3830000;727700;0;4557700;IVA;19;Productos ORIGINALES y CERTIFICADOS, somos distribuidor OFICIAL de los insumos, cuidado con empresas vendiendo copias chinas y falsificaciones que pueden causar la muerte del paciente al fallar, ademas la compra de falsificaciones es ilegal;Productos ORIGINALES y CERTIFICADOS, somos distribuidor OFICIAL de los insumos, cuidado con empresas vendiendo copias chinas y falsificaciones que pueden causar la muerte del paciente al fallar, ademas la compra de falsificaciones es ilegal;568333925;875372;1470543;;2
1057532-570-COT25;76.056.023-5;PROYECTOS PROEMER S.A.;1;2;;0;;;2025-08-13T12:30:05.730Z;2025-09-12T12:26:49Z;3900000;741000;0;4641000;IVA;19;Oferta segun fichas técnicas adjuntas. Productos ORIGINALES - CERTIFICADOS. Atte. PROEMER S.A;Oferta segun fichas técnicas adjuntas. Productos ORIGINALES - CERTIFICADOS. Atte. PROEMER S.A;568271833;549603;1095822;;2
1057532-569-COT25;76.590.071-9;SIMMEDICAL SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-08-18T20:58:28.960Z;2025-09-17T03:00:00Z;1235462;234738;0;1470200;IVA;19;Adjunto envio cotizacion y ficha tecnica de producto Entrega: GRATIS - 72 horas POST OC Ejecutiva: Alejandra jimenez - +56987950655 / Ajimenez@simmedical.cl;Adjunto envio cotizacion y ficha tecnica de producto Entrega: GRATIS - 72 horas POST OC Ejecutiva: Alejandra jimenez - +56987950655 / Ajimenez@simmedical.cl;568360516;969284;1561634;;5
1057532-569-COT25;76.506.381-7;IMPORTCHILE.COM SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-08-18T17:25:08.990Z;2025-09-17T17:15:24Z;2500002;475000.38;0;2975002;IVA;19;se cotiza todo menos el pulmon de prueba por no contar con ese elemento ni tener proveedor para dicho elemento que es totalmente diferente linea de producto de lo demas, se adjuntan fichas tecnicas;se cotiza todo menos el pulmon de prueba por no contar con ese elemento ni tener proveedor para dicho elemento que es totalmente diferente linea de producto de lo demas, se adjuntan fichas tecnicas;568356244;875372;1470543;;5
1057532-569-COT25;78.014.528-5;MATROMED SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-08-17T21:57:27.667Z;2025-09-16T21:19:53Z;2610000;495900;0;3105900;IVA;19;ENTREGA 5 DIAS;ENTREGA 5 DIAS;568336909;1404561;1986916;;5
1057532-569-COT25;77.192.195-7;SIIM DISTRIBUIDORA DE MATERIALES Y EQUIPOS SPA;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-08-18T12:22:39.890Z;2025-09-17T11:34:52Z;2823382;536442.58;0;3359824;IVA;19;Estimados , les adjunto cotización según requerimientos técnicos. Despacho SIN COSTO de 3 a 5 días hábiles desde la aceptación de la Orden de Compra. Ejecutivo comercial: Guillermo Gomez. ggomez@siim.cl / 956680005.;Estimados , les adjunto cotización según requerimientos técnicos. Despacho SIN COSTO de 3 a 5 días hábiles desde la aceptación de la Orden de Compra. Ejecutivo comercial: Guillermo Gomez. ggomez@siim.cl / 956680005.;568346963;1167071;1756008;;5
1057532-569-COT25;76.626.211-2;HELPI MEDICAL SPA;1;2;;1;12;53311196;2025-08-15T22:47:48.173Z;2025-09-14T22:33:06Z;2914800;553812;0;3468612;IVA;19;GASA HEMOSTATICA CELOX RAPID. AGUJA DE DESCOMPRESIÓN TORÁXICAS 14G NAR. NEBULIZACION NASAL CONEXIÓN LUER-LOCK MAD300. BOMBA DE ASPIRACION MANUAL. PULMON PRUEBA 1 LITRO VENTILACION MECANICA IMT MEDICAL. ENVIO EN 20 DIAS HABILES.;GASA HEMOSTATICA CELOX RAPID. AGUJA DE DESCOMPRESIÓN TORÁXICAS 14G NAR. NEBULIZACION NASAL CONEXIÓN LUER-LOCK MAD300. BOMBA DE ASPIRACION MANUAL. PULMON PRUEBA 1 LITRO VENTILACION MECANICA IMT MEDICAL. ENVIO EN 20 DIAS HABILES.;568329207;920549;1514283;1;5
1057532-569-COT25;76.209.015-5;SOCIEDAD INMOBILIARIA Y PRESTADORA DE SERVICIOS MEDICOS VIVIRSALUD LIM;1;3;El producto o servicio ofertado no cumple con las especificaciones solicitadas.;0;;;2025-08-18T17:59:13.940Z;2025-09-17T17:54:03Z;3634544;690563.36;0;4325107;IVA;19;"SE COTIZA TODO MENOS LO MARCADO CON UN ""1"" DESPACHO EN 3 DÍAS HÁBILES, FLETE INCLUIDO. COTIZA MATÍAS SALGADO. +56984815557. MSALGADO@VIVIRSALUD.CL";"SE COTIZA TODO MENOS LO MARCADO CON UN ""1"" DESPACHO EN 3 DÍAS HÁBILES, FLETE INCLUIDO. COTIZA MATÍAS SALGADO. +56984815557. MSALGADO@VIVIRSALUD.CL";568357332;707950;1308209;;5
1057532-585-COT25;77.309.082-3;COMERCIALIZADORA SALAZAR Y PINO SPA;1;3;Proveedor no adjunta antecedentes para poder evaluar, además sobrepasa presupuesto disponible.;0;;;2025-08-22T18:25:03.353Z;2025-09-21T18:24:47Z;400000;76000;0;476000;IVA;19;PLAZO DE ENTREGA 1 DIA HABIL NICOLAS SALAZAR 953506878 SALAZARNICOLASCH@GMAIL.COM;PLAZO DE ENTREGA 1 DIA HABIL NICOLAS SALAZAR 953506878 SALAZARNICOLASCH@GMAIL.COM;568472928;1305122;1890219;;1
