CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-24-R125;1;41111501;41111500;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos de medición de peso;Balanzas electrónicas de carga superior;Balanzas con tallímetro;Unidad;1.0;;;0.0;0.0
1057922-24-R125;2;42172101;42172100;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos de resucitación de emergencia;Desfibriladores externos automatizados (AED) o paletas rígidas;Desfibrilador Automático DEA;Unidad;2.0;79.895.670-1;PV EQUIP  SA;1760000.0;2.0
1057922-24-R125;3;42295104;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Equipo electro quirúrgico o electro cauterio o accesorios o productos relacionados;Electrobisturí baja potencia;Unidad;2.0;;;0.0;0.0
1057922-24-R125;4;42181701;42181700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de electrocardiografía (ECG) y productos relacionados;Unidades de electrocardiografía (ECG);Electrocardiógrafo;Unidad;3.0;;;0.0;0.0
1057922-24-R125;5;42271602;42271600;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos de comprobación y tratamiento de las funciones pulmonares;Espirómetros, accesorios o suministros;Espirómetro portátil sobremesa;Unidad;2.0;;;0.0;0.0
1057922-24-R125;6;42182602;42182600;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Lámparas para examen médico;Lámparas o luces instaladas de examen médico;Lámpara de examen;Unidad;7.0;;;0.0;0.0
1057922-24-R125;7;42182602;42182600;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Lámparas para examen médico;Lámparas o luces instaladas de examen médico;Lámpara de procedimientos;Unidad;1.0;;;0.0;0.0
1057922-24-R125;8;42191608;42191600;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Sistemas de construcción de instalaciones médicas;Monitores de salida o controles de enfermería;Monitores de Signos Vitales;Unidad;1.0;;;0.0;0.0
1057922-24-R125;9;42182005;42182000;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Espéculos y accesorios para auscultación médica;Oftalmoscopios o otoscopios o juegos de scopios;Oto oftalmoscopio mural;Unidad;17.0;;;0.0;0.0
1057922-24-R125;10;49201610;49201600;Equipos, suministros y accesorios deportivos y recreativos / Equipos para entrenamiento físico / Equipo de entrenamiento de pesas y resistencia;Tubos de resistencia;Pimómetro digital;Unidad;1.0;;;0.0;0.0
1057922-24-R125;11;41104810;41104800;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo y suministros para vertido, destilación, evaporación y extracción;Aparatos de fraccionamiento;Reenvasadora para medicamentos;Unidad;1.0;;;0.0;0.0
1057922-24-R125;12;41103011;41103000;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Equipo de enfriamiento para laboratorio;Refrigeradores o congeladores de uso general;Refrigeradores clínicos;Unidad;1.0;;;0.0;0.0
1057922-24-R125;13;42272209;42272200;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Ventiladores y accesorios de presión mecánica positiva;Circuito de respiración o ventilador;Ventilador de transporte;Unidad;1.0;;;0.0;0.0
1057922-24-R125;14;42201712;42201700;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes de ultrasonido, doppler y eco;Unidades de ecografía o eco pulso o doppler o ultrasonido médico para uso diagnóstico general;Ecógrafo;Unidad;1.0;;;0.0;0.0
