CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-54-LE25;1;42182805;42182800;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Básculas o balanzas médicas;Básculas de piso de paciente;BALANZA ADULTO CON TALLÍMETRO;Unidad;5.0;96.713.880-0;CHILECOM S A;420000.0;5.0
1057922-54-LE25;2;42192207;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;Camillas de paciente o accesorios de camilla;CAMILLA DE EXAMEN;Unidad;4.0;;;0.0;0.0
1057922-54-LE25;3;42295106;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Bandejas mayo de regazo o estantes mayo para uso quirúrgico;MESA MAYO;Unidad;1.0;;;0.0;0.0
1057922-54-LE25;4;42192210;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;Sillas de ruedas;SET SILLAS DE RUEDA;Unidad;1.0;;;0.0;0.0
1057922-54-LE25;5;42182005;42182000;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Espéculos y accesorios para auscultación médica;Oftalmoscopios o otoscopios o juegos de scopios;OTO-OFTALMOSCOPIO;Unidad;1.0;92.999.000-5;IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA;1050000.0;1.0
1057922-54-LE25;6;42182704;42182700;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Dispositivos de medición de talla;Calibradores de pliegue de piel;CALIPER PLIEGUES CUTÁNEOS;Unidad;1.0;;;0.0;0.0
1057922-54-LE25;7;60141102;60141100;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Juguetes y juegos / Juegos;Juegos de mesa;SET DE JUEGOS DE MESA;Unidad;3.0;76.205.137-0;COMERCIAL INTERMEDICA LIMITADA;104870.0;3.0
1057922-54-LE25;8;60141102;60141100;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Juguetes y juegos / Juegos;Juegos de mesa;EQUIPAMIENTO ESTIMULACIÓN COGNITIVA Y RECREACIÓN TERAPÉUTICA;Unidad;1.0;;;0.0;0.0
1057922-54-LE25;9;42251503;42251500;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de terapia y evaluación sensorial, perceptual, cognitiva y de desteridad;Juegos terapéuticos;EQUIPAMIENTO ESTIMULACIÓN PSICOMOTRIZ Y DE MOVIMIENTO;Unidad;1.0;;;0.0;0.0
1057922-54-LE25;10;42251503;42251500;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de terapia y evaluación sensorial, perceptual, cognitiva y de desteridad;Juegos terapéuticos;EQUIPAMIENTO ESTIMULACIÓN SENSORIAL Y VESTIBULAR;Unidad;1.0;76.275.329-4;COMERCIALIZADORA DE EQUIPAMIENTO MEDICO JOSE RODRIGO ECHEGOYEN BRAVO E;2460000.0;1.0
1057922-54-LE25;11;42251601;42251600;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Equipo y dispositivos para ejercicios de rehabilitación;Vigas o tablas de balance, cojines anchos o balancines para rehabilitación o terapia;VIGA DE EQUILIBRIO;Unidad;1.0;76.205.137-0;COMERCIAL INTERMEDICA LIMITADA;213700.0;1.0
1057532-70-R125;1;73152101;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;Mantención Equipos de Rayos X Dental;Unidad;12.0;;;0.0;0.0
1057532-70-R125;2;73152101;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;Mantención Equipos de Rayos X Osteopulmonar Marca SG Healthcare;Unidad;8.0;;;0.0;0.0
1057532-70-R125;3;73152101;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;Mantención Equipo de Rayos X Osteopulmonar Marca General Electric;Unidad;3.0;79.555.420-3;SOC DE INGENIERIA Y SERVICIOS HOGG Y SERRANO LIMITADA;1.0;1.0
1057532-70-R125;4;73152101;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;Mantención Ecógrafos Marca Siemens;Unidad;8.0;;;0.0;0.0
1057532-70-R125;5;73152101;73152100;Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;Mantención Ecógrafos Marca General Electric;Unidad;14.0;;;0.0;0.0
