CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-29-LE19;1;24131501;24131500;Equipamiento para manejo y estiba de materiales / Refrigeración industrial / Refrigeradores industriales;Refrigerador y congelador combinado;REFRIGERADOR CLÍNICO 68 L;Unidad;7.0;92.999.000-5;IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA;677800.0;7.0
1057922-29-LE19;2;24131501;24131500;Equipamiento para manejo y estiba de materiales / Refrigeración industrial / Refrigeradores industriales;Refrigerador y congelador combinado;CONGELADOR CLÍNICO 100 LTS;Unidad;1.0;;;0.0;0.0
1057922-29-LE19;3;24131501;24131500;Equipamiento para manejo y estiba de materiales / Refrigeración industrial / Refrigeradores industriales;Refrigerador y congelador combinado;VITRINA REFRIGERADA;Unidad;1.0;92.999.000-5;IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA;2698000.0;1.0
1057922-23-LP19;1;42181904;42181900;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de control de cuidado intenso y productos relacionados;Unidades de transporte o de señales vitales móviles de multiparámetro o accesorios;MONITOR MULTIPARÁMETROS;Unidad;12.0;96.625.550-1;ANDOVER ALIANZA MEDICA S A;3529412.0;12.0
1057922-23-LP19;2;42181904;42181900;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Unidades de control de cuidado intenso y productos relacionados;Unidades de transporte o de señales vitales móviles de multiparámetro o accesorios;MONITOR SIGNOS VITALES;Unidad;6.0;96.625.550-1;ANDOVER ALIANZA MEDICA S A;2354342.0;6.0
1057922-12-LQ19;1;42295104;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Equipo electro quirúrgico o electro cauterio o accesorios o productos relacionados;ELECTROBISTURÍS;Unidad;5.0;;;0.0;0.0
1057922-12-LQ19;2;42295104;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Equipo electro quirúrgico o electro cauterio o accesorios o productos relacionados;FUENTE ELECTROQUIRÚRGICA;Unidad;1.0;;;0.0;0.0
1057922-12-LQ19;3;42294802;42294800;Equipamiento y suministros médicos / Productos quirúrgicos / Endoscopios, accesorios y productos relacionados;Endoscopios flexibles o accesorios o productos relacionados;MORCELADOR + RESECTOSCOPIO;Unidad;1.0;96.705.150-0;ALTA TECNOLOGIA MEDICA SPA;49302521.0;1.0
1057922-12-LQ19;4;42294513;42294500;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos de especialidad oftálmica y productos relacionados;Kits de vitrectomía oftalmológica;PIEZA MANO FACOVITRECTOR;Unidad;2.0;;;0.0;0.0
1057922-37-LQ19;1;41111808;41111800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Equipo de examen no invasivo;Equipo de examen por rayos X;ARCO C;Unidad;1.0;;;0.0;0.0
