CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-31-LE25;1;42151624;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;Piezas de mano dentales o accesorios;Bandeja Examen Diagnostico Dental;Unidad;20.0;76.139.337-5;ENDOTEC S.A.;29271.0;20.0
1057922-31-LE25;2;42151813;42151800;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Rellenos y acabados dentales y suministros para pulir;Tubos de obturación dental;Set básico operatorio (obturaciones);Unidad;15.0;76.311.356-6;MAINZ MEDICAL SPA;231968.0;15.0
1057922-31-LE25;3;42151659;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;Kit de extracción de fragmentos dentales;Set extracciones (cirugía menor);Unidad;6.0;;;0.0;0.0
1057922-31-LE25;4;42141606;42141600;Equipamiento y suministros médicos / Suministros y productos clínicos / Palanganas y bacinillas de cama y orinales y equipos de ingreso;Palanganas médicas para fines múltiples;Bandeja acero inoxidable;Unidad;15.0;76.311.356-6;MAINZ MEDICAL SPA;41884.0;15.0
1057922-31-LE25;5;42295134;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Sets suministros quirúrgicos generales o accesorios;Set examen ginecológico;Unidad;6.0;;;0.0;0.0
1057922-31-LE25;6;42143101;42143100;Equipamiento y suministros médicos / Suministros y productos clínicos / Equipo y suministros de obstetricia y ginecología;Catéteres o kits intrauterinos;Set inserción DIU;Unidad;4.0;;;0.0;0.0
1057922-31-LE25;7;42295105;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Mesas de instrumentos para uso de parto obstétrico o quirúrgico, accesorios o productos relacionados;Riñon acero inoxidable;Unidad;5.0;76.311.356-6;MAINZ MEDICAL SPA;10674.0;5.0
1057922-31-LE25;8;42312312;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;Bandejas de cuidado o limpieza cutáneos;Set atención parto;Unidad;1.0;76.311.356-6;MAINZ MEDICAL SPA;834554.0;1.0
1057922-31-LE25;9;42312201;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;Sutura;Set curación;Unidad;10.0;76.311.356-6;MAINZ MEDICAL SPA;68328.0;10.0
1057922-31-LE25;10;42312201;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;Sutura;Set de sutura;Unidad;3.0;76.311.356-6;MAINZ MEDICAL SPA;266249.0;3.0
1057922-31-LE25;11;42143502;42143500;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos y accesorios de otorrinolaringología;Dispositivos de irrigación nasal o accesorios;Set taponamiento nasal;Unidad;1.0;76.311.356-6;MAINZ MEDICAL SPA;276911.0;1.0
1057532-61-LE25;1;78111802;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;Servicios de autobuses regulares, recorridos fijos o servicios programados;Servicio de movilización con vehículos tipo minibús (Van - Furgones),  habilitados para transporte privado remunerado de pasajeros, por un periodo de 02 meses, en la provincia de Osorno y ciudad de Pto. Montt.;Unidad;2.0;10.116.752-6;JUAN EDGARDO ÁLVAREZ QUEULO;5950000.0;2.0
