CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-49-LE25;1;85121502;85121500;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Servicios de atención primaria;Consultas de médicos de atención primaria;ADQUISICIÓN DE PRESTACIONES DE REHABILITACIÓN INTEGRAL PARA EVALUACIÓN DIAGNÓSTICA Y TRATAMIENTO EN NIÑOS, NIÑAS Y ADOLESCENTES CON TRASTORNO DEL ESPECTRO AUTISTA;Unidad;1.0;;;0.0;0.0
1057922-13-LP25;1;41122808;41122800;Equipamiento para laboratorios / Suministros para laboratorios / Estantes, soportes y bandejas de laboratorio;Bandejas de uso general;BANDEJA ACERO INOXIDABLE;Unidad;4.0;88.041.000-8;OLLER Y CIA LTDA;86919.0;4.0
1057922-13-LP25;2;42181515;42181500;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Evaluación de diagnóstico y productos para examen de uso general;Bandejas de examen;BANDEJA EXAMEN (DIAGNÓSTICO DENTAL);Unidad;160.0;76.311.356-6;MAINZ MEDICAL SPA;44517.0;160.0
1057922-13-LP25;3;42152508;42152500;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Suministros dentales generales;Jeringas dentales, agujas o jeringas con agujas;JERINGAS CARPULE;Unidad;120.0;76.311.356-6;MAINZ MEDICAL SPA;40241.0;120.0
1057922-13-LP25;4;42141606;42141600;Equipamiento y suministros médicos / Suministros y productos clínicos / Palanganas y bacinillas de cama y orinales y equipos de ingreso;Palanganas médicas para fines múltiples;RIÑÓN ACERO INOXIDABLE;Unidad;49.0;76.139.337-5;ENDOTEC S.A.;13881.0;49.0
1057922-13-LP25;5;42151661;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;Estuches o bolsas de instrumental odontológico;SET BÁSICO OPERATORIO DENTAL;Unidad;8.0;76.311.356-6;MAINZ MEDICAL SPA;235165.0;8.0
1057922-13-LP25;6;42142405;42142400;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión;Estuches para sets de instrumental médico o sus accesorios;SET CIRUGÍA MENOR;Unidad;9.0;76.139.337-5;ENDOTEC S.A.;510446.0;9.0
1057922-13-LP25;7;42151661;42151600;Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad;Estuches o bolsas de instrumental odontológico;SET COMPLEJO OPERATORIO DENTAL;Unidad;4.0;88.041.000-8;OLLER Y CIA LTDA;3017230.0;4.0
1057922-13-LP25;8;42142405;42142400;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión;Estuches para sets de instrumental médico o sus accesorios;SET CURACIÓN;Unidad;64.0;76.139.337-5;ENDOTEC S.A.;33089.0;64.0
1057922-13-LP25;9;42295105;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Mesas de instrumentos para uso de parto obstétrico o quirúrgico, accesorios o productos relacionados;SET DE PARTO;Unidad;2.0;88.041.000-8;OLLER Y CIA LTDA;691575.0;2.0
1057922-13-LP25;10;42312202;42312200;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados;Equipos o bandejas o paquetes o juegos de sutura;SET DE SUTURA;Unidad;24.0;76.311.356-6;MAINZ MEDICAL SPA;331128.0;24.0
1057922-13-LP25;11;42293303;42293300;Equipamiento y suministros médicos / Productos quirúrgicos / Distractores, extendedores, separadores quirúrgicos y productos relacionados;Espéculos quirúrgicos;SET ESPÉCULOS;Unidad;8.0;;;0.0;0.0
