CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-77-LE21;1;51141531;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Ácido valproico;COD.ZGEN 100002343//Acido Valproico 10 mg/gota Solución para gotas Orales, frasco 25 ml;Frasco;1.0;76.079.782-0;WINPHARM SPA;4500.0;1.0
1057532-77-LE21;2;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100000021//Acido Fólico 1 mg Comprimido;Comprimido;1.0;76.167.536-2;SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA;13.72;1.0
1057532-77-LE21;3;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100002901//Amlodipino 10mg Comprimido;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;9.5;1.0
1057532-77-LE21;4;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;Cod.ZGEN 100003239//Amlodipino 5 mg Comprimido;Comprimido;1.0;87.674.400-7;LABORATORIO PASTEUR S.A.;6.9;1.0
1057532-77-LE21;5;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100000245//Anfebutamona 150 mg Comprimido de Liberación Prolongada (Bupropion);Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;75.0;1.0
1057532-77-LE21;6;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100001808//Aripiprazol 10 Mg Comprimido;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;90.0;1.0
1057532-77-LE21;7;51141903;51141900;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Tranquilizantes y fármacos ansiolíticos y antimaníacos;Carbonato de litio;COD.ZGEN 100003429//Carbonato de Litio 450 mg Comprimido de Liberación prolongada;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;220.5;1.0
1057532-77-LE21;8;51141617;51141600;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;Bromhidrato de citalopram;COD.ZGEN 100000382//Citalopram 20 mg Comprimido recubierto;Comprimido;1.0;91.575.000-1;SOCOFAR S.A.;43.0;1.0
1057532-77-LE21;9;51141715;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;Clozapina;COD.ZGEN 100000421//Clozapina 100 mg Comprimido;Comprimido;1.0;76.032.097-8;SYNTHON CHILE LIMITADA;155.0;1.0
1057532-77-LE21;10;51161633;51161600;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Antihistamínicos o bloqueadores H2;Desloratadina;COD.ZGEN 100003219//Desloratadina 5mg Comprimido;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;22.9;1.0
1057532-77-LE21;11;51212201;51212200;Medicamentos y productos farmacéuticos / Medicamentos varios / Fármacos contra las adicciones;Disulfiram;COD.ZGEN 100000518//Disulfiram 500 mg Comprimido;Caja;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;124.9;1.0
1057532-77-LE21;12;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100004005//Duloxetina 30 mg Cápsula;Cápsula;1.0;76.175.092-5;ASCEND LABORATORIES SPA;123.0;1.0
1057532-77-LE21;13;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100004006//Duloxetina 60 mg Cápsula;Cápsula;1.0;76.175.092-5;ASCEND LABORATORIES SPA;159.0;1.0
1057532-77-LE21;14;51141633;51141600;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;Oxalato de escitalopram;COD.ZGEN 100003210//Escitalopram 10 mg Comprimido recubierto;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;41.0;1.0
1057532-77-LE21;15;51181813;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estradiol;COD.ZGEN 100003741//Estradiol Gel Transdérmico pulsación 0,5mg 35 gr Tubo;Tubo;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;9775.0;1.0
1057532-77-LE21;16;51181813;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estradiol;COD.ZGEN 100002528//Estradiol 1mg Comprimido;Unidad;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;130.0;1.0
1057532-77-LE21;17;51181813;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estradiol;COD.ZGEN 100001009//Estradiol 5mg / Medroxiprogesterona 25mg Ampolla;Ampolla;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;3600.0;1.0
1057532-77-LE21;18;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100003511//Eszopiclona 3 mg Comprimido;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;70.0;1.0
1057532-77-LE21;19;51141525;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Fenitoína sódica;COD.ZGEN 100000621//Fenitoina Sodica 100 mg Comprimido;Comprimido;1.0;91.575.000-1;SOCOFAR S.A.;35.0;1.0
1057532-77-LE21;20;51181722;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Fluticasona;COD.ZGEN 100001869//Fluticasona / Salmeterol 125mcg/25mcg  x dosis Inhalador;Unidad;1.0;78.026.330-K;ETEX FARMACEUTICA LIMITADA;6900.0;1.0
1057532-77-LE21;21;51181722;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Fluticasona;COD.ZGEN 100000655//Fluticasona / Salmeterol 250mcg/25mcg  x dosis Inhalador;Unidad;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;3900.0;1.0
1057532-77-LE21;22;51181722;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Fluticasona;COD.ZGEN 100002904//Fluticasona 125mcg x dosis Inhalador;Unidad;1.0;78.026.330-K;ETEX FARMACEUTICA LIMITADA;8240.0;1.0
1057532-77-LE21;23;51141702;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;Haloperidol;COD.ZGEN 100000763//Haloperidol 5 Mg/Ml Solución Inyectable  Ampolla;Ampolla;1.0;;;0.0;0.0
1057532-77-LE21;24;51141702;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;Haloperidol;COD.ZGEN 100003420//Haloperidol 50 Mg/Ml Solución Oleosa Inyectable Ampolla;Ampolla;1.0;93.745.000-1;JOHNSON Y JOHNSON DE CHILE S A;11000.0;1.0
1057532-77-LE21;25;51141621;51141600;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;Clorhidrato de imipramina;COD.ZGEN 100000811//Imipramina Clorhidrato 25 mg Comprimidos;Comprimido;1.0;;;0.0;0.0
1057532-77-LE21;26;51181506;51181500;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Agentes antidiabéticos y agentes hiperglicémicos;Insulina;COD.ZGEN 100000822//Insulina Humana Cristalina 1.000 u.i. x Fco. Ampolla (100 u.i. / ml);Frasco Ampolla;1.0;;;0.0;0.0
1057532-77-LE21;27;51181506;51181500;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Agentes antidiabéticos y agentes hiperglicémicos;Insulina;COD.ZGEN 100000824//Insulina Lenta N.P.H. 1.000 u.i. x Fco. Ampolla (100 u.i. / ml);Frasco Ampolla;1.0;;;0.0;0.0
1057532-77-LE21;28;51181506;51181500;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Agentes antidiabéticos y agentes hiperglicémicos;Insulina;Jeringa de Insulina 1ml/100UI (Aguja  29-31G-6mm);Unidad;1.0;76.786.297-0;ADN FARMACEUTICA SPA;165.0;1.0
1057532-77-LE21;29;51141518;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Levetiracetam;COD.ZGEN 100002070//Levetiracetam 1000mg Comprimido;Comprimido;1.0;76.079.782-0;WINPHARM SPA;230.0;1.0
1057532-77-LE21;30;51141518;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Levetiracetam;COD.ZGEN 100001907//Levetiracetam 500mg Comprimido;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;97.0;1.0
1057532-77-LE21;31;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;COD.ZGEN 100003390//Levonorgestrel micronizado 0,75mg Implante subdérmico;Unidad;1.0;;;0.0;0.0
1057532-77-LE21;32;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;COD.ZGEN 100000133//Levonorgestrel 0,03mg x 30 Comprimidos.;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;27.5;1.0
1057532-77-LE21;33;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;COD.ZGEN 100004464//Levonorgestrel 20ug / 24Hrs Implante intrauterino;Unidad;1.0;91.537.000-4;BAYER S A;100255.0;1.0
1057532-77-LE21;34;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;COD.ZGEN 100000132//Levonorgestrel 0,15mg / Etinilestradiol 0,03mg x 21 Comprimidos + 7 comprimidos de placebo;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;16.1;1.0
1057532-77-LE21;35;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;COD.ZGEN 100001701//Levonorgestrel 0.75 mg x 2 Comprimidos;Comprimido;1.0;76.307.190-1;GEDEON RICHTER CHILE SPA;1000.0;1.0
1057532-77-LE21;36;51181608;51181600;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Medicamentos tiroideas y antitiroideas;Levotiroxina;COD.ZGEN 100002243//Levotiroxina Sódica 50 mcg Comprimido;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;38.0;1.0
1057532-77-LE21;37;51121710;51121700;Medicamentos y productos farmacéuticos / Medicamentos cardiovasculares / Medicamentos antihipertensivos;Losartan potásico;COD.ZGEN 100000946//Losartan 50 mg Comprimido/ Comprimido recubierto;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;11.0;1.0
1057532-77-LE21;38;51181803;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estrógenos conjugados;COD.ZGEN 100001009//Medroxiprogesterona Acetato 104 mg Jeringa prellenada.;Unidad;1.0;76.834.916-9;DISTRIBUIDORA QUALIMED LIMITADA;10538.0;1.0
1057532-77-LE21;39;12162207;12162200;Productos químicos industriales / Aditivos / Anti-oxidantes;Melatonina;COD.ZGEN 100004066//Melatonina 3mg Cápsula;Cápsula;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;37.0;1.0
1057532-77-LE21;40;51181516;51181500;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Agentes antidiabéticos y agentes hiperglicémicos;Glibenclamida o gliburida;COD.ZGEN 100003873//Metformina 1000mg Comprimido liberación prolongada;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;57.9;1.0
1057532-77-LE21;41;51141604;51141600;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Antidepresivos;Mirtazapina;COD.ZGEN 100003231//Mirtazapina 30 mg Comprimido;Comprimido;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;500.0;1.0
1057532-77-LE21;42;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100004890//Modafinilo 200 mg Comprimido;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;891.4;1.0
1057532-77-LE21;43;51141703;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;Olanzapina;COD.ZGEN 100001100//Olanzapina 10 Mg Comprimido Recubierto;Comprimido;1.0;76.423.281-K;PISA FARMACEUTICA DE CHILE SPA;45.0;1.0
1057532-77-LE21;44;51171909;51171900;Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Fármacos antiúlcera y otros fármacos gastrointestinales relacionados;Omeprazol;COD.ZGEN 100001102//Omeprazol 20mg Cápsula/comprimido;Unidad;1.0;76.669.630-9;OPKO CHILE S.A.;13.9;1.0
1057532-77-LE21;45;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100006200//Paliperidona 150 mg suspensión inyectable de liberación prolongada, jeringa prellenada;Unidad;1.0;93.745.000-1;JOHNSON Y JOHNSON DE CHILE S A;211303.0;1.0
1057532-77-LE21;46;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;COD.ZGEN 100006202//Paliperidona 75 mg suspensión inyectable de liberación prolongada, jeringa prellenada;Unidad;1.0;93.745.000-1;JOHNSON Y JOHNSON DE CHILE S A;166118.0;1.0
