CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-76-LR19;1;41115806;41115800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos;Accesorios o suministros de analizadores de gases sanguíneos;Suministro de reactivos con arriendo de equipos de Química Clínica, Orinas y Hematología, más el Sistema Informático de Laboratorio (LIS) con conexión de equipos de la línea 2 sin costo al software licitado, para los hospitales de Purranque, Río Negro, Pu;Unidad;1.0;;;0.0;0.0
1057532-76-LR19;2;41115806;41115800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos;Accesorios o suministros de analizadores de gases sanguíneos;Suministro de Reactivos y Equipos de VHS, que deberá conectarse a Sistema Informático de Laboratorio (LIS) incluido en la Línea 1 para los Hospitales de Purranque, Río Negro, Puerto Octay;Unidad;1.0;96.613.250-7;LABIN CHILE S A;1.0;1.0
1057532-76-LR19;3;41115806;41115800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Analizadores, accesorios y suministros clínicos y de diagnósticos;Accesorios o suministros de analizadores de gases sanguíneos;Suministro de reactivos con arriendo equipos de Coagulación y Hormonas para Hospital de Purranque, que deberá conectarse a Sistema Informático de Laboratorio (LIS) incluido en la Línea 1;Unidad;1.0;96.613.250-7;LABIN CHILE S A;1.0;1.0
1057922-14-LQ19;1;42142802;42142800;Equipamiento y suministros médicos / Suministros y productos clínicos / Suministros y equipos para terapia vascular y de compresión;Sostenes o aparatos vasculares o de compresión;EQUIPO EVNI;Unidad;1.0;78.299.070-5;ECODATA SOCIEDAD POR ACCIONES;22800000.0;1.0
1057922-14-LQ19;2;42201701;42201700;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes de ultrasonido, doppler y eco;Ultrasonido cardiaco o doppler o unidades de eco o cardioscopios;ECOGRAFO GINECOOBSTÉTRICO;Unidad;1.0;79.555.420-3;SOC DE INGENIERIA Y SERVICIOS HOGG Y SERRANO LIMITADA;76300000.0;1.0
1057922-14-LQ19;3;42201701;42201700;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes de ultrasonido, doppler y eco;Ultrasonido cardiaco o doppler o unidades de eco o cardioscopios;ECOTOMÓGRAFO DOPPLER COLOR PORTÁTIL;Unidad;1.0;79.555.420-3;SOC DE INGENIERIA Y SERVICIOS HOGG Y SERRANO LIMITADA;24900000.0;1.0
1057922-14-LQ19;4;42201701;42201700;Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes de ultrasonido, doppler y eco;Ultrasonido cardiaco o doppler o unidades de eco o cardioscopios;ECÓGRAFO VASCULAR PERIFÉRICO;Unidad;1.0;79.555.420-3;SOC DE INGENIERIA Y SERVICIOS HOGG Y SERRANO LIMITADA;13000000.0;1.0
1057922-39-LE19;1;42295104;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Equipo electro quirúrgico o electro cauterio o accesorios o productos relacionados;FUENTE ELECTROQUIRÚRGICA;Unidad;1.0;77.237.150-0;COMERCIAL MEDTRONIC CHILE LTDA;14900000.0;1.0
1057922-39-LE19;2;42294513;42294500;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos de especialidad oftálmica y productos relacionados;Kits de vitrectomía oftalmológica;PIEZA MANO FACOVITRECTOR;Unidad;2.0;76.310.090-1;COMERCIAL AMEDOPH CHILE LIMITADA;3996584.0;2.0
1057922-39-LE19;3;42295134;42295100;Equipamiento y suministros médicos / Productos quirúrgicos / Equipo quirúrgico, accesorios y productos relacionados;Sets suministros quirúrgicos generales o accesorios;INSTRUMENTAL QUIRÚRGICO VASCULAR;Unidad;2.0;96.924.310-5;RUDOLF CHILE S A;2504683.0;2.0
