CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-89-LE20;1;51141531;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Ácido valproico;AC. VALPROICO 10MG   25 ML;Unidad;1.0;76.389.383-9;DROGUERIA GLOBAL PHARMA SPA;3100.0;1.0
1057532-89-LE20;2;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;LEVONORGESTREL 0,15MG/ ETINELESTRADIOL 0,03MG;Comprimido;1.0;76.956.140-4;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;53.7;1.0
1057532-89-LE20;3;51181805;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Levonorgestrel;LEVONORGESTREL 0.03 MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;27.5;1.0
1057532-89-LE20;4;51161633;51161600;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Antihistamínicos o bloqueadores H2;Desloratadina;DESLORATADINA CM 5 MG;Comprimido;1.0;76.669.630-9;OPKO CHILE S.A.;31.0;1.0
1057532-89-LE20;5;51181813;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estradiol;ESTRADIOL 1 MG CM;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;55.0;1.0
1057532-89-LE20;6;51181813;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Estradiol;ESTRADIOL CIPIONATO 5MG / MEDROXIPROGESTERONA ACETATO 25MG;Comprimido;1.0;76.237.266-5;LABORATORIOS ANDROMACO S.A.;4157.0;1.0
1057532-89-LE20;7;51181832;51181800;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos;Combinación de etonogestrel y etinilestradiol;ETONOGESTREL 68 MG IMPLANTE SUBCUTANEO;Unidad;1.0;;;0.0;0.0
1057532-89-LE20;8;51141507;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Fenitoina;FENITOINA CM 100 MG;Comprimido;1.0;;;0.0;0.0
1057532-89-LE20;9;51181722;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Fluticasona;FLUTICASONA INHALADOR 125MCG;Unidad;1.0;76.389.383-9;DROGUERIA GLOBAL PHARMA SPA;6990.0;1.0
1057532-89-LE20;10;51181722;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Fluticasona;FLUTICASONA/SALMETEROL 125/25 MCG;Unidad;1.0;91.637.000-8;LABORATORIOS RECALCINE SA;6000.0;1.0
