CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-111-L121;1;82101507;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;Folletos y catálogos publicitarios, servicios de publicidad y distribución;Se requiere folletería, como material en prevención de suicidio, para ser utilizado en capacitaciones del área, programas en equipos de atención primaria.;Unidad;5000.0;;;0.0;0.0
1057922-61-LE21;1;30222305;30222300;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para educación e investigación;Biblioteca;BIBLIOTECA GRANDE;Unidad;1.0;96.891.420-0;TAZ S A;525000.0;1.0
1057922-61-LE21;2;56121006;56121000;Muebles y mobiliario / Mobiliario y accesorios institucional, escolar y educativo / Mobiliario de biblioteca;Bancos o banquetas tapizadas;BUTACA 3 CUERPOS;Unidad;2.0;96.891.420-0;TAZ S A;269436.0;2.0
1057922-61-LE21;3;56101703;56101700;Muebles y mobiliario / Muebles de alojamiento / Muebles de oficina;Escritorios;ESTACIÓN DE TRABAJO SIMPLE;Unidad;11.0;96.891.420-0;TAZ S A;375000.0;11.0
1057922-61-LE21;4;56101703;56101700;Muebles y mobiliario / Muebles de alojamiento / Muebles de oficina;Escritorios;ESTACIÓN DE TRABAJO DOBLE;Unidad;3.0;96.891.420-0;TAZ S A;633707.0;3.0
1057922-61-LE21;5;30161801;30161800;Artículos para estructuras, obras y construcciones / Materiales para terminaciones de interiores / Chapistería;Armarios;ARMARIO ALTO;Unidad;2.0;96.891.420-0;TAZ S A;3863902.0;2.0
1057922-61-LE21;6;42191907;42191900;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Armarios o muebles clínicos;Armarios o baúles de almacenamiento de instrumental médico;ESTANTE MATERIAL ESTERIL;Unidad;2.0;96.891.420-0;TAZ S A;509159.0;2.0
1057922-61-LE21;7;42191907;42191900;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Armarios o muebles clínicos;Armarios o baúles de almacenamiento de instrumental médico;MUEBLE ÁREA LIMPIA/SUCIA;Unidad;2.0;96.891.420-0;TAZ S A;1397140.0;2.0
1057922-61-LE21;8;56112102;56112100;Muebles y mobiliario / Muebles comerciales e industriales / Asientos;Sillas para trabajar;SILLA ERGONÓMICA TELA PU;Unidad;7.0;;;0.0;0.0
1057922-61-LE21;9;56112102;56112100;Muebles y mobiliario / Muebles comerciales e industriales / Asientos;Sillas para trabajar;SILLA CAJERO TELA PU;Unidad;4.0;96.891.420-0;TAZ S A;153624.0;4.0
1057922-61-LE21;10;56101504;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;Sillas;SILLA VISITA;Unidad;6.0;96.891.420-0;TAZ S A;80947.0;6.0
1057922-61-LE21;11;56101703;56101700;Muebles y mobiliario / Muebles de alojamiento / Muebles de oficina;Escritorios;ESCRITORIO;Unidad;2.0;96.891.420-0;TAZ S A;174081.0;2.0
1057922-61-LE21;12;24112405;24112400;Equipamiento para manejo y estiba de materiales / Recipientes para almacenamiento / Cofres, armarios y baúles para almacenaje;Armarios;ARMARIO BAJO;Unidad;1.0;96.891.420-0;TAZ S A;335000.0;1.0
1057922-61-LE21;13;56112102;56112100;Muebles y mobiliario / Muebles comerciales e industriales / Asientos;Sillas para trabajar;SILLA ERGONÓMICA TELA MALLA;Unidad;25.0;;;0.0;0.0
