CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1524-100-LE18;1;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Bastón Ortopedico (codera movil) cantidad estimada 450 Uds.;Unidad;1.0;78.615.850-8;IMPORTADORA DE EQUIPOS MEDICOS LIMITADA;3490.0;1.0
1524-100-LE18;2;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Baston geriatrico (codera fija) cantidad estimada 600 Uds;Unidad;1.0;78.615.850-8;IMPORTADORA DE EQUIPOS MEDICOS LIMITADA;3390.0;1.0
1524-100-LE18;3;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Bastón simple o de paseo, cantidad estimada 300 Uds.;Unidad;1.0;59.106.780-k;GLOBAL HEALTHCARE CHILE L P OFICINA DE REPRESENTACION EN CHILE;3856.0;1.0
1524-100-LE18;4;42141705;42141700;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos para la prevención de decúbito;Almohadillas, cojines o almohadas para posicionar el enfermo;Cojín antiescaras, cantidad estimada 400 Uds;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;35000.0;1.0
1524-100-LE18;5;42251706;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;Andadores, bicicletas o aparatos de ejercicio de marcha o accesorios;Andadores articulados, cantidad estimada 400 Uds;Unidad;1.0;78.615.850-8;IMPORTADORA DE EQUIPOS MEDICOS LIMITADA;12500.0;1.0
1524-100-LE18;6;42251706;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;Andadores, bicicletas o aparatos de ejercicio de marcha o accesorios;Andadores con 4 ruedas, cantidad estimada 80 Uds;Unidad;1.0;78.615.850-8;IMPORTADORA DE EQUIPOS MEDICOS LIMITADA;35890.0;1.0
1524-89-LE18;1;42312313;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;Soluciones para la limpieza de heridas;UNIDADES DE APOSITO  ESPUMA LIMPIADORA DE PIEL  Características exigidas: espuma limpiadora compuesta de aceites grasos esenciales, creatina, emolientes y conservantes. Compuesta con creatina, no requiere agua, con neutralizador de olor, pH neutro, testea;Unidad;100.0;;;0.0;0.0
1524-89-LE18;2;42311505;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;Vendas o vendajes para uso general;UNIDADES DE APOSITO PROTECTOR CUTÁNEO SPRAY  Spray 28 ml, caja de 12 unidades. Tiempo de secado 30 segundos. Requiere evidencia del INH.;Unidad;100.0;76.209.015-5;SOCIEDAD INMOBILIARIA Y PRESTADORA DE SERVICIOS MEDICOS VIVIRSALUD LIM;5868.0;100.0
1524-89-LE18;3;42291607;42291600;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de corte, trampas y productos relacionados;Gasas o curetas quirúrgicas;UNIDADES DE  CURETAS 3 MM O 4 MM: PRESENTACIÓN:  Fabricada en polímero plástico de alta resistencia, único uso, envase en sobre estéril. No requiere evidencia INH.;Unidad;400.0;76.330.700-k;IMV INGENIERIA SPA;1950.0;400.0
1524-89-LE18;4;42312303;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;Sistemas de enjuague por impulsos o accesorios relacionados para el tratamiento de heridas;UNIDADES DE  GEL CON ÁCIDO HIALURÓNICO + ZINC 30 GR;Unidad;40.0;76.307.190-1;GEDEON RICHTER CHILE SPA;9000.0;40.0
1524-89-LE18;5;42142802;42142800;Equipamiento y suministros médicos / Suministros y productos clínicos / Suministros y equipos para terapia vascular y de compresión;Sostenes o aparatos vasculares o de compresión;UNIDADES DE CALCETÍN 20MMHG:   Características deseables: Combina la tecnología micromalla (Micromesh) y las costuras planas, permitiendo una extrema resistencia y gran comodidad. Compresión tobillo 20 mmHg.;Unidad;40.0;;;0.0;0.0
1524-89-LE18;6;42142802;42142800;Equipamiento y suministros médicos / Suministros y productos clínicos / Suministros y equipos para terapia vascular y de compresión;Sostenes o aparatos vasculares o de compresión;UNIDADES DE CALCETÍN 40 MMHG MEDIDAS I:   Características: Kit compuesto por 3 medias de compresión, cada una compresión de 20 mmHg.  Composición de la 1ª Media: 71% de Poliamida, 28% de Elastano y 1% Plata.  Composición de la 2ª Media: 75% Poliamida y 25;Unidad;40.0;;;0.0;0.0
