CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-13-LP19;1;26101616;26101600;Maquinaria para generación y distribución de energía / Generación de energía / Motores;Motor neumático;MOTORES DE GRAN FRAGMENTO;Unidad;2.0;93.745.000-1;JOHNSON Y JOHNSON DE CHILE S A;20237815.0;2.0
1057922-13-LP19;2;26101616;26101600;Maquinaria para generación y distribución de energía / Generación de energía / Motores;Motor neumático;MOTORES DE PEQUEÑO FRAGMENTO;Unidad;2.0;;;0.0;0.0
1057922-30-LE19;1;42182018;42182000;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Espéculos y accesorios para auscultación médica;Broncoscopios o accesorios;FIBROBRONCOSCOPIO;Unidad;1.0;92.999.000-5;IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA;13920000.0;1.0
1057532-74-L119;1;31241501;31241500;Artículos de fabricación y producción / Óptica industrial / Lentes y prismas industriales;Lentes;Lente Max TV.;Unidad;3.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;92437.0;3.0
1057532-74-L119;2;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Baston Blanco para ciegos Aluminio 120 cms.;Unidad;15.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;39900.0;10.0
1057532-74-L119;3;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Baston Blanco para ciegos Aluminio 110 cms.;Unidad;5.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;39900.0;3.0
1057532-74-L119;4;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Baston Blanco para ciegos Aluminio 125 cms.;Unidad;3.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;39900.0;3.0
1057532-74-L119;5;41111715;41111700;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación;Telescopios;Telescopio 4x12 (Lupa Monocular);Unidad;8.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;184000.0;5.0
1057532-74-L119;6;41111715;41111700;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos y accesorios de observación;Telescopios;Telescopio 6x16 (Lupa Monocular);Unidad;8.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;184000.0;4.0
1057532-74-L119;7;46171615;46171600;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección;Cámaras de potenciación de la luz o aparatos de visión;Lupa Manual Brillante Luz Led 3X;Unidad;2.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;65210.0;2.0
1057532-74-L119;8;46171615;46171600;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección;Cámaras de potenciación de la luz o aparatos de visión;Lupa Manual Brillante Luz Led 5X;Unidad;4.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;65210.0;2.0
1057532-74-L119;9;46171615;46171600;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección;Cámaras de potenciación de la luz o aparatos de visión;Lupa Manual Brillante Luz Led 8X;Unidad;1.0;;;0.0;0.0
1057532-74-L119;10;46171615;46171600;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección;Cámaras de potenciación de la luz o aparatos de visión;Lupa Manual Brillante Luz Led 12X;Unidad;2.0;78.783.410-8;OPTICA HAMMERSLEY S.A.;65210.0;2.0
1057922-33-LQ19;1;41111808;41111800;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Equipo de examen no invasivo;Equipo de examen por rayos X;RAYOS X OSTEOPULMONAR DIGITAL;Unidad;1.0;76.481.921-7;SIEMENS HEALTHCARE EQUIPOS MEDICOS SPA;206455062.0;1.0
