CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057922-1-LP21;1;42192207;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;Camillas de paciente o accesorios de camilla;Camilla de Examen Regulable en Altura;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;1589916.0;1.0
1057922-1-LP21;2;42192207;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;Camillas de paciente o accesorios de camilla;Camilla de Examen;Unidad;8.0;76.116.604-2;BLUEMEDICAL SPA;711870.0;8.0
1057922-1-LP21;3;42192404;42192400;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Transporte de equipo médico y traslado de productos;Carros médicos o accesorios;Carro de curación;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;1389000.0;1.0
1057922-1-LP21;4;42192401;42192400;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Transporte de equipo médico y traslado de productos;Carros de resucitación de emergencia;Carro de Paro Completo;Unidad;2.0;76.116.604-2;BLUEMEDICAL SPA;3100000.0;2.0
1057922-1-LP21;5;42192404;42192400;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Transporte de equipo médico y traslado de productos;Carros médicos o accesorios;Carro de Procedimientos;Unidad;2.0;76.116.604-2;BLUEMEDICAL SPA;1550000.0;2.0
1057922-1-LP21;6;42192404;42192400;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Transporte de equipo médico y traslado de productos;Carros médicos o accesorios;Carro Dosis Unitaria;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;1589900.0;1.0
1057922-1-LP21;7;42192207;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;Camillas de paciente o accesorios de camilla;Catre Clínico;Unidad;10.0;92.288.000-k;DROGUERIA HOFMANN LIMITADA Y COMPANIA SOCIEDAD EN COMANDITA POR ACCION;2650000.0;10.0
1057922-1-LP21;8;42191801;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;Mesas de sobrecama o accesorios;Mesa Lateral Alimentación;Unidad;10.0;76.116.604-2;BLUEMEDICAL SPA;228992.0;10.0
1057922-1-LP21;9;42192107;42192100;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Asientos y taburetes clínicos y productos relacionados;Sillas de examen clínico o accesorios;Sillón Clínico;Unidad;3.0;76.116.604-2;BLUEMEDICAL SPA;1350000.0;3.0
1057922-1-LP21;10;56101539;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;Armazones de cama, piezas o accesorios;Velador Clínico;Unidad;10.0;76.116.604-2;BLUEMEDICAL SPA;295000.0;10.0
