CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-110-LE20;1;11121603;11121600;Productos derivados de minerales, plantas y animales / Productos no comestibles de origen vegetal / Madera;Troncos;Leña Mediana (50 cms);Metro Cúbico;120.0;;;0.0;0.0
1057532-110-LE20;2;11121603;11121600;Productos derivados de minerales, plantas y animales / Productos no comestibles de origen vegetal / Madera;Troncos;Leña Corta (33 cms);Metro Cúbico;57.0;;;0.0;0.0
1057532-103-LQ20;1;42141705;42141700;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos para la prevención de decúbito;Almohadillas, cojines o almohadas para posicionar el enfermo;Cojín antiescaras Celda de Aire, cantidad estimada 10 Uds;Unidad;1.0;79.785.840-4;ORTOMEDICA LIFANTE S.A;143508.0;1.0
1057532-103-LQ20;2;42251706;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;Andadores, bicicletas o aparatos de ejercicio de marcha o accesorios;Andadores sin ruedas (andador articulado) - cantidad estimada 800 Uds;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;12500.0;1.0
1057532-103-LQ20;3;42251706;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;Andadores, bicicletas o aparatos de ejercicio de marcha o accesorios;Andadores con 4 ruedas y canasta, cantidad estimada 170 Uds;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;42000.0;1.0
1057532-103-LQ20;4;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Bastón de Apoyo o de mano (bastón simple) - cantidad estimada 260 Uds.;Unidad;1.0;59.106.780-k;GLOBAL HEALTHCARE CHILE L P OFICINA DE REPRESENTACION EN CHILE;4550.0;1.0
1057532-103-LQ20;5;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Baston codera fija(bastón geriatrico) - cantidad estimada 800 Uds;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;3900.0;1.0
1057532-103-LQ20;6;42211803;42211800;Equipamiento y suministros médicos / Ayuda para personas con discapacidad / Artículos de ayuda para el aseado y vestido de discapacitados;Bastones para vestir para personas con discapacidad física;Bastón codera móvil (Bastón Ortopédico) - cantidad estimada 580 Uds.;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;4800.0;1.0
1057532-103-LQ20;7;42191810;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;Colchones o accesorios de cuidado del paciente;Colchon Antiescaras Viscoelásticos - Cantidad Estimada 780 Uds.;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;150000.0;1.0
1057532-103-LQ20;8;42191810;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;Colchones o accesorios de cuidado del paciente;Colchon Antiescaras celda de aire - Cantidad Estimada 10 Uds;Unidad;1.0;59.106.780-k;GLOBAL HEALTHCARE CHILE L P OFICINA DE REPRESENTACION EN CHILE;128900.0;1.0
1057532-103-LQ20;9;42141705;42141700;Equipamiento y suministros médicos / Suministros y productos clínicos / Productos para la prevención de decúbito;Almohadillas, cojines o almohadas para posicionar el enfermo;Cojin Antiescaras Viscoelasticos - Cantidad Estimada 800 Uds;Unidad;1.0;76.116.604-2;BLUEMEDICAL SPA;38000.0;1.0
1057532-103-LQ20;10;42251706;42251700;Equipamiento y suministros médicos / Productos de rehabilitación, terapia ocupacional y física / Productos de entrenamiento para caminar;Andadores, bicicletas o aparatos de ejercicio de marcha o accesorios;Andador con 2 ruedas - Cantidad Estimada 60 Uds;Unidad;1.0;59.106.780-k;GLOBAL HEALTHCARE CHILE L P OFICINA DE REPRESENTACION EN CHILE;14493.0;1.0
