CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-33-LP25;1;51141531;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Ácido valproico;AC VALPROICO 10MG/GOTA O 375MG/ML FRA25ML;Unidad;1.0;76.079.782-0;WINPHARM SPA;16000.0;1.0
1057532-33-LP25;2;51131613;51131600;Medicamentos y productos farmacéuticos / Medicamentos hematólicos / Anticoagulantes;Dicumarol;ACENOCUMAROL 4 MG CM/CM REC RANURADO.;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;100.0;1.0
1057532-33-LP25;3;51141501;51141500;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;Acetazolamida;ACETAZOLAMIDA 250 MG CM/CM REC.;Comprimido;1.0;77.596.940-7;LABORATORIO CHILE S A;110.0;1.0
1057532-33-LP25;4;51102301;51102300;Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Medicamentos antivirales;Aciclovir;ACICLOVIR 400 MG CM/CM REC;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;57.0;1.0
1057532-33-LP25;5;51142002;51142000;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;Ácido acetilsalicílico;ÁCIDO ACETILSALICÍLICO CM 100 MG;Comprimido;1.0;87.674.400-7;LABORATORIO PASTEUR S.A.;9.0;1.0
1057532-33-LP25;6;12162201;12162200;Productos químicos industriales / Aditivos / Anti-oxidantes;Ácido ascórbico;ACIDO ASCORBICO CM 500 MG;Comprimido;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;40.0;1.0
1057532-33-LP25;7;51191905;51191900;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;Suplementos vitamínicos;ACIDO FOLICO CM  5 MG;Comprimido;1.0;96.884.770-8;ITF-LABOMED FARMACEUTICA LIMITADA;15.0;1.0
1057532-33-LP25;8;51142012;51142000;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;Ácido mefenámico;ACIDO MEFENÁMICO CM 500 MG;Comprimido;1.0;76.986.924-7;MDC HEALTH SPA;35.0;1.0
1057532-33-LP25;9;51142017;51142000;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;Salsalato o ácido salicilsalicílico;ÁCIDO SALICÍLICO 16,7% + ÁCIDO LÁCTICO 15% EN COLODIÓN FRASCO 20 ML;Frasco;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;19078.0;1.0
1057532-33-LP25;10;51131808;51131800;Medicamentos y productos farmacéuticos / Medicamentos hematólicos / Agentes hemostáticos sistémicos y coagulantes;Ácido aminocaproico;ACIDO TRANEXÁMICO 1G/10 ML SOL INY AMP O FAM;Ampolla;1.0;76.830.090-9;FARMACEUTICA CARIBEAN SPA;2000.0;1.0
